head,relation,tail,head_type,tail_type,domain,source_table,weight
BRG-00032,has_overall_lifecycle_risk_score,RISK_25_50,Bearing,RiskScore,bearing,bearing_component.csv,0.3031
BRG-00033,designed_by,BDES-00078,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-00033,uses_material_batch,BMAT-00210,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-00033,manufactured_in,BMAN-00284,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-00033,assembled_in,BASM-00033,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-00033,inspected_by,BINSP-00033,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-00033,maintained_by,BOPR-00033,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-00033,has_overall_lifecycle_risk_level,RISK_LEVEL_medium,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-00033,has_overall_lifecycle_risk_score,RISK_25_50,Bearing,RiskScore,bearing,bearing_component.csv,0.3049
BRG-00034,designed_by,BDES-00027,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-00034,uses_material_batch,BMAT-00284,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-00034,manufactured_in,BMAN-00581,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-00034,assembled_in,BASM-00034,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-00034,inspected_by,BINSP-00034,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-00034,maintained_by,BOPR-00034,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-00034,has_overall_lifecycle_risk_level,RISK_LEVEL_medium,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-00034,has_overall_lifecycle_risk_score,RISK_25_50,Bearing,RiskScore,bearing,bearing_component.csv,0.334
BRG-00035,designed_by,BDES-00513,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-00035,uses_material_batch,BMAT-00149,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-00035,manufactured_in,BMAN-00554,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-00035,assembled_in,BASM-00035,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-00035,inspected_by,BINSP-00035,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-00035,maintained_by,BOPR-00035,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-00035,has_overall_lifecycle_risk_level,RISK_LEVEL_low,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-00035,has_overall_lifecycle_risk_score,RISK_0_25,Bearing,RiskScore,bearing,bearing_component.csv,0.2283
BRG-00036,designed_by,BDES-00589,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-00036,uses_material_batch,BMAT-00431,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-00036,manufactured_in,BMAN-01200,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-00036,assembled_in,BASM-00036,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-00036,inspected_by,BINSP-00036,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-00036,maintained_by,BOPR-00036,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-00036,has_overall_lifecycle_risk_level,RISK_LEVEL_low,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-00036,has_overall_lifecycle_risk_score,RISK_0_25,Bearing,RiskScore,bearing,bearing_component.csv,0.2263
BRG-00037,designed_by,BDES-00370,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-00037,uses_material_batch,BMAT-00378,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-00037,manufactured_in,BMAN-00005,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-00037,assembled_in,BASM-00037,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-00037,inspected_by,BINSP-00037,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-00037,maintained_by,BOPR-00037,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-00037,has_overall_lifecycle_risk_level,RISK_LEVEL_low,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-00037,has_overall_lifecycle_risk_score,RISK_0_25,Bearing,RiskScore,bearing,bearing_component.csv,0.1903
BRG-00038,designed_by,BDES-00307,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-00038,uses_material_batch,BMAT-00293,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-00038,manufactured_in,BMAN-01020,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-00038,assembled_in,BASM-00038,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-00038,inspected_by,BINSP-00038,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-00038,maintained_by,BOPR-00038,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-00038,has_overall_lifecycle_risk_level,RISK_LEVEL_medium,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-00038,has_overall_lifecycle_risk_score,RISK_25_50,Bearing,RiskScore,bearing,bearing_component.csv,0.2816
BRG-00039,designed_by,BDES-00471,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-00039,uses_material_batch,BMAT-00039,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-00039,manufactured_in,BMAN-00698,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-00039,assembled_in,BASM-00039,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-00039,inspected_by,BINSP-00039,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-00039,maintained_by,BOPR-00039,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-00039,has_overall_lifecycle_risk_level,RISK_LEVEL_medium,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-00039,has_overall_lifecycle_risk_score,RISK_25_50,Bearing,RiskScore,bearing,bearing_component.csv,0.2751
BRG-00040,designed_by,BDES-00019,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-00040,uses_material_batch,BMAT-00469,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-00040,manufactured_in,BMAN-00925,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-00040,assembled_in,BASM-00040,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-00040,inspected_by,BINSP-00040,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-00040,maintained_by,BOPR-00040,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-00040,has_overall_lifecycle_risk_level,RISK_LEVEL_medium,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-00040,has_overall_lifecycle_risk_score,RISK_25_50,Bearing,RiskScore,bearing,bearing_component.csv,0.3126
BRG-00041,designed_by,BDES-00197,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-00041,uses_material_batch,BMAT-00355,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-00041,manufactured_in,BMAN-01046,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-00041,assembled_in,BASM-00041,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-00041,inspected_by,BINSP-00041,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-00041,maintained_by,BOPR-00041,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-00041,has_overall_lifecycle_risk_level,RISK_LEVEL_low,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-00041,has_overall_lifecycle_risk_score,RISK_0_25,Bearing,RiskScore,bearing,bearing_component.csv,0.2115
BRG-00042,designed_by,BDES-00473,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-00042,uses_material_batch,BMAT-00350,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-00042,manufactured_in,BMAN-00435,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-00042,assembled_in,BASM-00042,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-00042,inspected_by,BINSP-00042,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-00042,maintained_by,BOPR-00042,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-00042,has_overall_lifecycle_risk_level,RISK_LEVEL_medium,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-00042,has_overall_lifecycle_risk_score,RISK_25_50,Bearing,RiskScore,bearing,bearing_component.csv,0.3121
BRG-00043,designed_by,BDES-00529,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-00043,uses_material_batch,BMAT-00119,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-00043,manufactured_in,BMAN-00243,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-00043,assembled_in,BASM-00043,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-00043,inspected_by,BINSP-00043,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-00043,maintained_by,BOPR-00043,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-00043,has_overall_lifecycle_risk_level,RISK_LEVEL_low,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-00043,has_overall_lifecycle_risk_score,RISK_0_25,Bearing,RiskScore,bearing,bearing_component.csv,0.2096
BRG-00044,designed_by,BDES-00028,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-00044,uses_material_batch,BMAT-00184,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-00044,manufactured_in,BMAN-01006,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-00044,assembled_in,BASM-00044,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-00044,inspected_by,BINSP-00044,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-00044,maintained_by,BOPR-00044,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-00044,has_overall_lifecycle_risk_level,RISK_LEVEL_low,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-00044,has_overall_lifecycle_risk_score,RISK_0_25,Bearing,RiskScore,bearing,bearing_component.csv,0.2355
BRG-00045,designed_by,BDES-00638,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-00045,uses_material_batch,BMAT-00239,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-00045,manufactured_in,BMAN-00704,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-00045,assembled_in,BASM-00045,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-00045,inspected_by,BINSP-00045,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-00045,maintained_by,BOPR-00045,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-00045,has_overall_lifecycle_risk_level,RISK_LEVEL_low,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-00045,has_overall_lifecycle_risk_score,RISK_0_25,Bearing,RiskScore,bearing,bearing_component.csv,0.2362
BRG-00046,designed_by,BDES-00447,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-00046,uses_material_batch,BMAT-00103,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-00046,manufactured_in,BMAN-01185,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-00046,assembled_in,BASM-00046,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-00046,inspected_by,BINSP-00046,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-00046,maintained_by,BOPR-00046,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-00046,has_overall_lifecycle_risk_level,RISK_LEVEL_low,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-00046,has_overall_lifecycle_risk_score,RISK_0_25,Bearing,RiskScore,bearing,bearing_component.csv,0.2215
BRG-00047,designed_by,BDES-00173,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-00047,uses_material_batch,BMAT-00128,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-00047,manufactured_in,BMAN-01092,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-00047,assembled_in,BASM-00047,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-00047,inspected_by,BINSP-00047,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-00047,maintained_by,BOPR-00047,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-00047,has_overall_lifecycle_risk_level,RISK_LEVEL_low,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-00047,has_overall_lifecycle_risk_score,RISK_0_25,Bearing,RiskScore,bearing,bearing_component.csv,0.2181
BRG-00048,designed_by,BDES-00174,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-00048,uses_material_batch,BMAT-00231,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-00048,manufactured_in,BMAN-00652,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-00048,assembled_in,BASM-00048,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-00048,inspected_by,BINSP-00048,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-00048,maintained_by,BOPR-00048,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-00048,has_overall_lifecycle_risk_level,RISK_LEVEL_low,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-00048,has_overall_lifecycle_risk_score,RISK_0_25,Bearing,RiskScore,bearing,bearing_component.csv,0.1963
BRG-00049,designed_by,BDES-00100,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-00049,uses_material_batch,BMAT-00331,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-00049,manufactured_in,BMAN-00836,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-00049,assembled_in,BASM-00049,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-00049,inspected_by,BINSP-00049,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-00049,maintained_by,BOPR-00049,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-00049,has_overall_lifecycle_risk_level,RISK_LEVEL_medium,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-00049,has_overall_lifecycle_risk_score,RISK_25_50,Bearing,RiskScore,bearing,bearing_component.csv,0.2586
BRG-00050,designed_by,BDES-00684,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-00050,uses_material_batch,BMAT-00317,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-00050,manufactured_in,BMAN-00138,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-00050,assembled_in,BASM-00050,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-00050,inspected_by,BINSP-00050,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-00050,maintained_by,BOPR-00050,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-00050,has_overall_lifecycle_risk_level,RISK_LEVEL_medium,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-00050,has_overall_lifecycle_risk_score,RISK_25_50,Bearing,RiskScore,bearing,bearing_component.csv,0.2668
BRG-00051,designed_by,BDES-00641,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-00051,uses_material_batch,BMAT-00048,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-00051,manufactured_in,BMAN-00253,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-00051,assembled_in,BASM-00051,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-00051,inspected_by,BINSP-00051,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-00051,maintained_by,BOPR-00051,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-00051,has_overall_lifecycle_risk_level,RISK_LEVEL_medium,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-00051,has_overall_lifecycle_risk_score,RISK_25_50,Bearing,RiskScore,bearing,bearing_component.csv,0.3204
BRG-00052,designed_by,BDES-00196,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-00052,uses_material_batch,BMAT-00164,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-00052,manufactured_in,BMAN-00526,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-00052,assembled_in,BASM-00052,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-00052,inspected_by,BINSP-00052,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-00052,maintained_by,BOPR-00052,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-00052,has_overall_lifecycle_risk_level,RISK_LEVEL_medium,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-00052,has_overall_lifecycle_risk_score,RISK_25_50,Bearing,RiskScore,bearing,bearing_component.csv,0.3498
BRG-00053,designed_by,BDES-00710,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-00053,uses_material_batch,BMAT-00218,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-00053,manufactured_in,BMAN-00475,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-00053,assembled_in,BASM-00053,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-00053,inspected_by,BINSP-00053,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-00053,maintained_by,BOPR-00053,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-00053,has_overall_lifecycle_risk_level,RISK_LEVEL_medium,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-00053,has_overall_lifecycle_risk_score,RISK_25_50,Bearing,RiskScore,bearing,bearing_component.csv,0.3579
BRG-00054,designed_by,BDES-00257,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-00054,uses_material_batch,BMAT-00395,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-00054,manufactured_in,BMAN-00615,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-00054,assembled_in,BASM-00054,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-00054,inspected_by,BINSP-00054,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-00054,maintained_by,BOPR-00054,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-00054,has_overall_lifecycle_risk_level,RISK_LEVEL_medium,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-00054,has_overall_lifecycle_risk_score,RISK_25_50,Bearing,RiskScore,bearing,bearing_component.csv,0.2664
BRG-00055,designed_by,BDES-00544,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-00055,uses_material_batch,BMAT-00368,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-00055,manufactured_in,BMAN-01104,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-00055,assembled_in,BASM-00055,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-00055,inspected_by,BINSP-00055,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-00055,maintained_by,BOPR-00055,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-00055,has_overall_lifecycle_risk_level,RISK_LEVEL_medium,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-00055,has_overall_lifecycle_risk_score,RISK_25_50,Bearing,RiskScore,bearing,bearing_component.csv,0.2969
BRG-00056,designed_by,BDES-00563,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-00056,uses_material_batch,BMAT-00199,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-00056,manufactured_in,BMAN-00471,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-00056,assembled_in,BASM-00056,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-00056,inspected_by,BINSP-00056,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-00056,maintained_by,BOPR-00056,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-00056,has_overall_lifecycle_risk_level,RISK_LEVEL_medium,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-00056,has_overall_lifecycle_risk_score,RISK_25_50,Bearing,RiskScore,bearing,bearing_component.csv,0.2659
BRG-00057,designed_by,BDES-00210,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
BRG-00057,uses_material_batch,BMAT-00052,Bearing,MaterialBatch,bearing,bearing_component.csv,1.0
BRG-00057,manufactured_in,BMAN-00736,Bearing,ManufacturingBatch,bearing,bearing_component.csv,1.0
BRG-00057,assembled_in,BASM-00057,Bearing,AssemblyRecord,bearing,bearing_component.csv,1.0
BRG-00057,inspected_by,BINSP-00057,Bearing,InspectionRecord,bearing,bearing_component.csv,1.0
BRG-00057,maintained_by,BOPR-00057,Bearing,MaintenanceRecord,bearing,bearing_component.csv,1.0
BRG-00057,has_overall_lifecycle_risk_level,RISK_LEVEL_low,Bearing,RiskLevel,bearing,bearing_component.csv,1.0
BRG-00057,has_overall_lifecycle_risk_score,RISK_0_25,Bearing,RiskScore,bearing,bearing_component.csv,0.2379
BRG-00058,designed_by,BDES-00059,Bearing,BearingDesignSpec,bearing,bearing_component.csv,1.0
