case_id,component_code,component_name,subtype_id,subtype_name,fault_part,probability,is_precise_part
HCASE-00008,C011,管路总成,C011-S4,管路堵塞,-,0.526233,False
HCASE-00008,C012,卸荷阀,C012-S1,卸荷压力漂移,-,0.196701,False
HCASE-00008,C012,卸荷阀,C012-S2,阀芯卡滞常开,-,0.596344,False
HCASE-00008,C012,卸荷阀,C012-S3,导阀密封失效,-,0.206956,False
HCASE-00009,C001,液压泵总成,C001-S1,柱塞副磨损,柱塞-缸体配合副,0.262327,True
HCASE-00009,C001,液压泵总成,C001-S2,配流盘气蚀,配流盘,0.238405,True
HCASE-00009,C001,液压泵总成,C001-S3,轴承疲劳剥落,主轴滚动轴承,0.214343,True
HCASE-00009,C001,液压泵总成,C001-S4,轴封泄漏,主轴密封件,0.284925,True
HCASE-00009,C002,方向控制阀,C002-S1,阀芯卡滞,阀芯-阀体配合面,0.50252,True
HCASE-00009,C002,方向控制阀,C002-S2,电磁铁烧毁,电磁线圈,0.156144,True
HCASE-00009,C002,方向控制阀,C002-S3,复位弹簧断裂,复位弹簧,0.163316,True
HCASE-00009,C002,方向控制阀,C002-S4,阀体冲蚀,阀体内部流道,0.178019,True
HCASE-00009,C003,作动筒,C003-S1,活塞密封圈老化,活塞密封圈,0.221948,True
HCASE-00009,C003,作动筒,C003-S2,活塞杆拉伤,活塞杆表面,0.270559,True
HCASE-00009,C003,作动筒,C003-S3,缸筒内壁刮伤,缸筒内壁,0.246241,True
HCASE-00009,C003,作动筒,C003-S4,端盖密封渗漏,端盖O形圈,0.261251,True
HCASE-00009,C004,溢流阀,C004-S1,先导阀芯卡滞,-,0.385957,False
HCASE-00009,C004,溢流阀,C004-S2,主阀芯弹簧疲劳,-,0.121158,False
HCASE-00009,C004,溢流阀,C004-S3,阀口冲蚀泄漏,-,0.143234,False
HCASE-00009,C004,溢流阀,C004-S4,阻尼孔堵塞,-,0.349651,False
HCASE-00009,C005,蓄能器,C005-S1,气囊破裂,-,0.353494,False
HCASE-00009,C005,蓄能器,C005-S2,预充压力不足,-,0.342276,False
HCASE-00009,C005,蓄能器,C005-S3,菌形阀密封失效,-,0.30423,False
HCASE-00009,C006,冷却器,C006-S1,换热效率下降,-,0.20001,False
HCASE-00009,C006,冷却器,C006-S2,管束堵塞,-,0.566642,False
HCASE-00009,C006,冷却器,C006-S3,冷却介质泄漏,-,0.233349,False
HCASE-00009,C007,过滤器,C007-S1,滤芯堵塞,-,0.57607,False
HCASE-00009,C007,过滤器,C007-S2,旁通阀异常开启,-,0.217486,False
HCASE-00009,C007,过滤器,C007-S3,滤芯破损,-,0.206444,False
HCASE-00009,C008,液压油箱,C008-S1,油位过低,-,0.191758,False
HCASE-00009,C008,液压油箱,C008-S2,空气滤清器堵塞,-,0.604821,False
HCASE-00009,C008,液压油箱,C008-S3,回油泡沫化,-,0.203421,False
HCASE-00009,C009,单向阀,C009-S1,阀芯卡死,-,0.613092,False
HCASE-00009,C009,单向阀,C009-S2,反向泄漏,-,0.164021,False
HCASE-00009,C009,单向阀,C009-S3,弹簧断裂失效,-,0.222888,False
HCASE-00009,C010,节流阀,C010-S1,节流口堵塞,-,0.405438,False
HCASE-00009,C010,节流阀,C010-S2,阀芯卡滞,-,0.460094,False
HCASE-00009,C010,节流阀,C010-S3,节流口冲蚀,-,0.134468,False
HCASE-00009,C011,管路总成,C011-S1,管接头渗漏,-,0.172097,False
HCASE-00009,C011,管路总成,C011-S2,管路裂纹泄漏,-,0.175112,False
HCASE-00009,C011,管路总成,C011-S3,软管老化破裂,-,0.155632,False
HCASE-00009,C011,管路总成,C011-S4,管路堵塞,-,0.497159,False
HCASE-00009,C012,卸荷阀,C012-S1,卸荷压力漂移,-,0.208242,False
HCASE-00009,C012,卸荷阀,C012-S2,阀芯卡滞常开,-,0.564682,False
HCASE-00009,C012,卸荷阀,C012-S3,导阀密封失效,-,0.227076,False
HCASE-00010,C001,液压泵总成,C001-S1,柱塞副磨损,柱塞-缸体配合副,0.261098,True
HCASE-00010,C001,液压泵总成,C001-S2,配流盘气蚀,配流盘,0.260801,True
HCASE-00010,C001,液压泵总成,C001-S3,轴承疲劳剥落,主轴滚动轴承,0.24583,True
HCASE-00010,C001,液压泵总成,C001-S4,轴封泄漏,主轴密封件,0.232272,True
HCASE-00010,C002,方向控制阀,C002-S1,阀芯卡滞,阀芯-阀体配合面,0.285685,True
HCASE-00010,C002,方向控制阀,C002-S2,电磁铁烧毁,电磁线圈,0.219435,True
HCASE-00010,C002,方向控制阀,C002-S3,复位弹簧断裂,复位弹簧,0.246651,True
HCASE-00010,C002,方向控制阀,C002-S4,阀体冲蚀,阀体内部流道,0.248229,True
HCASE-00010,C003,作动筒,C003-S1,活塞密封圈老化,活塞密封圈,0.255323,True
HCASE-00010,C003,作动筒,C003-S2,活塞杆拉伤,活塞杆表面,0.229594,True
HCASE-00010,C003,作动筒,C003-S3,缸筒内壁刮伤,缸筒内壁,0.234814,True
HCASE-00010,C003,作动筒,C003-S4,端盖密封渗漏,端盖O形圈,0.280269,True
HCASE-00010,C004,溢流阀,C004-S1,先导阀芯卡滞,-,0.211087,False
HCASE-00010,C004,溢流阀,C004-S2,主阀芯弹簧疲劳,-,0.166488,False
HCASE-00010,C004,溢流阀,C004-S3,阀口冲蚀泄漏,-,0.177005,False
HCASE-00010,C004,溢流阀,C004-S4,阻尼孔堵塞,-,0.44542,False
HCASE-00010,C005,蓄能器,C005-S1,气囊破裂,-,0.322657,False
HCASE-00010,C005,蓄能器,C005-S2,预充压力不足,-,0.338257,False
HCASE-00010,C005,蓄能器,C005-S3,菌形阀密封失效,-,0.339086,False
HCASE-00010,C006,冷却器,C006-S1,换热效率下降,-,0.22161,False
HCASE-00010,C006,冷却器,C006-S2,管束堵塞,-,0.575738,False
HCASE-00010,C006,冷却器,C006-S3,冷却介质泄漏,-,0.202652,False
HCASE-00010,C007,过滤器,C007-S1,滤芯堵塞,-,0.589399,False
HCASE-00010,C007,过滤器,C007-S2,旁通阀异常开启,-,0.206547,False
HCASE-00010,C007,过滤器,C007-S3,滤芯破损,-,0.204054,False
HCASE-00010,C008,液压油箱,C008-S1,油位过低,-,0.383365,False
HCASE-00010,C008,液压油箱,C008-S2,空气滤清器堵塞,-,0.323484,False
HCASE-00010,C008,液压油箱,C008-S3,回油泡沫化,-,0.293151,False
HCASE-00010,C009,单向阀,C009-S1,阀芯卡死,-,0.371026,False
HCASE-00010,C009,单向阀,C009-S2,反向泄漏,-,0.299625,False
HCASE-00010,C009,单向阀,C009-S3,弹簧断裂失效,-,0.329349,False
HCASE-00010,C010,节流阀,C010-S1,节流口堵塞,-,0.423976,False
HCASE-00010,C010,节流阀,C010-S2,阀芯卡滞,-,0.154829,False
HCASE-00010,C010,节流阀,C010-S3,节流口冲蚀,-,0.421195,False
HCASE-00010,C011,管路总成,C011-S1,管接头渗漏,-,0.17275,False
HCASE-00010,C011,管路总成,C011-S2,管路裂纹泄漏,-,0.15715,False
HCASE-00010,C011,管路总成,C011-S3,软管老化破裂,-,0.188404,False
HCASE-00010,C011,管路总成,C011-S4,管路堵塞,-,0.481695,False
HCASE-00010,C012,卸荷阀,C012-S1,卸荷压力漂移,-,0.353743,False
HCASE-00010,C012,卸荷阀,C012-S2,阀芯卡滞常开,-,0.319953,False
HCASE-00010,C012,卸荷阀,C012-S3,导阀密封失效,-,0.326305,False
HCASE-00011,C001,液压泵总成,C001-S1,柱塞副磨损,柱塞-缸体配合副,0.278149,True
HCASE-00011,C001,液压泵总成,C001-S2,配流盘气蚀,配流盘,0.243547,True
HCASE-00011,C001,液压泵总成,C001-S3,轴承疲劳剥落,主轴滚动轴承,0.224556,True
HCASE-00011,C001,液压泵总成,C001-S4,轴封泄漏,主轴密封件,0.253747,True
HCASE-00011,C002,方向控制阀,C002-S1,阀芯卡滞,阀芯-阀体配合面,0.511703,True
HCASE-00011,C002,方向控制阀,C002-S2,电磁铁烧毁,电磁线圈,0.16457,True
HCASE-00011,C002,方向控制阀,C002-S3,复位弹簧断裂,复位弹簧,0.173978,True
HCASE-00011,C002,方向控制阀,C002-S4,阀体冲蚀,阀体内部流道,0.149749,True
HCASE-00011,C003,作动筒,C003-S1,活塞密封圈老化,活塞密封圈,0.243667,True
HCASE-00011,C003,作动筒,C003-S2,活塞杆拉伤,活塞杆表面,0.216524,True
HCASE-00011,C003,作动筒,C003-S3,缸筒内壁刮伤,缸筒内壁,0.276656,True
HCASE-00011,C003,作动筒,C003-S4,端盖密封渗漏,端盖O形圈,0.263153,True
HCASE-00011,C004,溢流阀,C004-S1,先导阀芯卡滞,-,0.408917,False
HCASE-00011,C004,溢流阀,C004-S2,主阀芯弹簧疲劳,-,0.120141,False
HCASE-00011,C004,溢流阀,C004-S3,阀口冲蚀泄漏,-,0.130207,False
HCASE-00011,C004,溢流阀,C004-S4,阻尼孔堵塞,-,0.340735,False
HCASE-00011,C005,蓄能器,C005-S1,气囊破裂,-,0.333565,False
HCASE-00011,C005,蓄能器,C005-S2,预充压力不足,-,0.315969,False
HCASE-00011,C005,蓄能器,C005-S3,菌形阀密封失效,-,0.350466,False
HCASE-00011,C006,冷却器,C006-S1,换热效率下降,-,0.180615,False
HCASE-00011,C006,冷却器,C006-S2,管束堵塞,-,0.615913,False
HCASE-00011,C006,冷却器,C006-S3,冷却介质泄漏,-,0.203472,False
HCASE-00011,C007,过滤器,C007-S1,滤芯堵塞,-,0.618123,False
HCASE-00011,C007,过滤器,C007-S2,旁通阀异常开启,-,0.171955,False
HCASE-00011,C007,过滤器,C007-S3,滤芯破损,-,0.209921,False
HCASE-00011,C008,液压油箱,C008-S1,油位过低,-,0.195969,False
HCASE-00011,C008,液压油箱,C008-S2,空气滤清器堵塞,-,0.602934,False
HCASE-00011,C008,液压油箱,C008-S3,回油泡沫化,-,0.201097,False
HCASE-00011,C009,单向阀,C009-S1,阀芯卡死,-,0.569966,False
HCASE-00011,C009,单向阀,C009-S2,反向泄漏,-,0.22137,False
HCASE-00011,C009,单向阀,C009-S3,弹簧断裂失效,-,0.208664,False
HCASE-00011,C010,节流阀,C010-S1,节流口堵塞,-,0.428822,False
HCASE-00011,C010,节流阀,C010-S2,阀芯卡滞,-,0.417609,False
HCASE-00011,C010,节流阀,C010-S3,节流口冲蚀,-,0.153569,False
HCASE-00011,C011,管路总成,C011-S1,管接头渗漏,-,0.171484,False
HCASE-00011,C011,管路总成,C011-S2,管路裂纹泄漏,-,0.169925,False
HCASE-00011,C011,管路总成,C011-S3,软管老化破裂,-,0.163573,False
HCASE-00011,C011,管路总成,C011-S4,管路堵塞,-,0.495018,False
HCASE-00011,C012,卸荷阀,C012-S1,卸荷压力漂移,-,0.212416,False
HCASE-00011,C012,卸荷阀,C012-S2,阀芯卡滞常开,-,0.584102,False
HCASE-00011,C012,卸荷阀,C012-S3,导阀密封失效,-,0.203482,False
HCASE-00012,C001,液压泵总成,C001-S1,柱塞副磨损,柱塞-缸体配合副,0.148428,True
HCASE-00012,C001,液压泵总成,C001-S2,配流盘气蚀,配流盘,0.171854,True
HCASE-00012,C001,液压泵总成,C001-S3,轴承疲劳剥落,主轴滚动轴承,0.156802,True
HCASE-00012,C001,液压泵总成,C001-S4,轴封泄漏,主轴密封件,0.522916,True
HCASE-00012,C002,方向控制阀,C002-S1,阀芯卡滞,阀芯-阀体配合面,0.244225,True
HCASE-00012,C002,方向控制阀,C002-S2,电磁铁烧毁,电磁线圈,0.23821,True
HCASE-00012,C002,方向控制阀,C002-S3,复位弹簧断裂,复位弹簧,0.253463,True
HCASE-00012,C002,方向控制阀,C002-S4,阀体冲蚀,阀体内部流道,0.264101,True
HCASE-00012,C003,作动筒,C003-S1,活塞密封圈老化,活塞密封圈,0.376189,True
HCASE-00012,C003,作动筒,C003-S2,活塞杆拉伤,活塞杆表面,0.118776,True
HCASE-00012,C003,作动筒,C003-S3,缸筒内壁刮伤,缸筒内壁,0.129442,True
HCASE-00012,C003,作动筒,C003-S4,端盖密封渗漏,端盖O形圈,0.375594,True
HCASE-00012,C004,溢流阀,C004-S1,先导阀芯卡滞,-,0.164562,False
HCASE-00012,C004,溢流阀,C004-S2,主阀芯弹簧疲劳,-,0.191274,False
HCASE-00012,C004,溢流阀,C004-S3,阀口冲蚀泄漏,-,0.491743,False
HCASE-00012,C004,溢流阀,C004-S4,阻尼孔堵塞,-,0.152421,False
HCASE-00012,C005,蓄能器,C005-S1,气囊破裂,-,0.635461,False
HCASE-00012,C005,蓄能器,C005-S2,预充压力不足,-,0.175906,False
HCASE-00012,C005,蓄能器,C005-S3,菌形阀密封失效,-,0.188633,False
HCASE-00012,C006,冷却器,C006-S1,换热效率下降,-,0.20077,False
HCASE-00012,C006,冷却器,C006-S2,管束堵塞,-,0.196971,False
HCASE-00012,C006,冷却器,C006-S3,冷却介质泄漏,-,0.602259,False
HCASE-00012,C007,过滤器,C007-S1,滤芯堵塞,-,0.318616,False
HCASE-00012,C007,过滤器,C007-S2,旁通阀异常开启,-,0.373899,False
HCASE-00012,C007,过滤器,C007-S3,滤芯破损,-,0.307486,False
HCASE-00012,C008,液压油箱,C008-S1,油位过低,-,0.383445,False
HCASE-00012,C008,液压油箱,C008-S2,空气滤清器堵塞,-,0.290279,False
HCASE-00012,C008,液压油箱,C008-S3,回油泡沫化,-,0.326276,False
HCASE-00012,C009,单向阀,C009-S1,阀芯卡死,-,0.197011,False
HCASE-00012,C009,单向阀,C009-S2,反向泄漏,-,0.588989,False
HCASE-00012,C009,单向阀,C009-S3,弹簧断裂失效,-,0.214,False
HCASE-00012,C010,节流阀,C010-S1,节流口堵塞,-,0.354262,False
HCASE-00012,C010,节流阀,C010-S2,阀芯卡滞,-,0.301084,False
HCASE-00012,C010,节流阀,C010-S3,节流口冲蚀,-,0.344655,False
HCASE-00012,C011,管路总成,C011-S1,管接头渗漏,-,0.3041,False
HCASE-00012,C011,管路总成,C011-S2,管路裂纹泄漏,-,0.291388,False
HCASE-00012,C011,管路总成,C011-S3,软管老化破裂,-,0.310145,False
HCASE-00012,C011,管路总成,C011-S4,管路堵塞,-,0.094367,False
HCASE-00012,C012,卸荷阀,C012-S1,卸荷压力漂移,-,0.327031,False
HCASE-00012,C012,卸荷阀,C012-S2,阀芯卡滞常开,-,0.3743,False
HCASE-00012,C012,卸荷阀,C012-S3,导阀密封失效,-,0.298669,False
HCASE-00013,C001,液压泵总成,C001-S1,柱塞副磨损,柱塞-缸体配合副,0.189176,True
HCASE-00013,C001,液压泵总成,C001-S2,配流盘气蚀,配流盘,0.195099,True
HCASE-00013,C001,液压泵总成,C001-S3,轴承疲劳剥落,主轴滚动轴承,0.444606,True
HCASE-00013,C001,液压泵总成,C001-S4,轴封泄漏,主轴密封件,0.171119,True
HCASE-00013,C002,方向控制阀,C002-S1,阀芯卡滞,阀芯-阀体配合面,0.261397,True
HCASE-00013,C002,方向控制阀,C002-S2,电磁铁烧毁,电磁线圈,0.199775,True
HCASE-00013,C002,方向控制阀,C002-S3,复位弹簧断裂,复位弹簧,0.266807,True
HCASE-00013,C002,方向控制阀,C002-S4,阀体冲蚀,阀体内部流道,0.272021,True
HCASE-00013,C003,作动筒,C003-S1,活塞密封圈老化,活塞密封圈,0.19244,True
HCASE-00013,C003,作动筒,C003-S2,活塞杆拉伤,活塞杆表面,0.45585,True
HCASE-00013,C003,作动筒,C003-S3,缸筒内壁刮伤,缸筒内壁,0.15913,True
HCASE-00013,C003,作动筒,C003-S4,端盖密封渗漏,端盖O形圈,0.19258,True
HCASE-00013,C004,溢流阀,C004-S1,先导阀芯卡滞,-,0.239882,False
HCASE-00013,C004,溢流阀,C004-S2,主阀芯弹簧疲劳,-,0.259884,False
HCASE-00013,C004,溢流阀,C004-S3,阀口冲蚀泄漏,-,0.269889,False
HCASE-00013,C004,溢流阀,C004-S4,阻尼孔堵塞,-,0.230345,False
HCASE-00013,C005,蓄能器,C005-S1,气囊破裂,-,0.339621,False
HCASE-00013,C005,蓄能器,C005-S2,预充压力不足,-,0.325642,False
HCASE-00013,C005,蓄能器,C005-S3,菌形阀密封失效,-,0.334737,False
HCASE-00013,C006,冷却器,C006-S1,换热效率下降,-,0.307796,False
HCASE-00013,C006,冷却器,C006-S2,管束堵塞,-,0.37397,False
HCASE-00013,C006,冷却器,C006-S3,冷却介质泄漏,-,0.318234,False
HCASE-00013,C007,过滤器,C007-S1,滤芯堵塞,-,0.334028,False
HCASE-00013,C007,过滤器,C007-S2,旁通阀异常开启,-,0.319523,False
HCASE-00013,C007,过滤器,C007-S3,滤芯破损,-,0.346448,False
HCASE-00013,C008,液压油箱,C008-S1,油位过低,-,0.332371,False
HCASE-00013,C008,液压油箱,C008-S2,空气滤清器堵塞,-,0.327468,False
HCASE-00013,C008,液压油箱,C008-S3,回油泡沫化,-,0.34016,False
HCASE-00013,C009,单向阀,C009-S1,阀芯卡死,-,0.321454,False
HCASE-00013,C009,单向阀,C009-S2,反向泄漏,-,0.33351,False
HCASE-00013,C009,单向阀,C009-S3,弹簧断裂失效,-,0.345036,False
HCASE-00013,C010,节流阀,C010-S1,节流口堵塞,-,0.334274,False
HCASE-00013,C010,节流阀,C010-S2,阀芯卡滞,-,0.363943,False
HCASE-00013,C010,节流阀,C010-S3,节流口冲蚀,-,0.301783,False
HCASE-00013,C011,管路总成,C011-S1,管接头渗漏,-,0.168407,False
HCASE-00013,C011,管路总成,C011-S2,管路裂纹泄漏,-,0.504531,False
HCASE-00013,C011,管路总成,C011-S3,软管老化破裂,-,0.178816,False
HCASE-00013,C011,管路总成,C011-S4,管路堵塞,-,0.148246,False
HCASE-00013,C012,卸荷阀,C012-S1,卸荷压力漂移,-,0.338896,False
HCASE-00013,C012,卸荷阀,C012-S2,阀芯卡滞常开,-,0.340349,False
HCASE-00013,C012,卸荷阀,C012-S3,导阀密封失效,-,0.320754,False
HCASE-00014,C001,液压泵总成,C001-S1,柱塞副磨损,柱塞-缸体配合副,0.248097,True
HCASE-00014,C001,液压泵总成,C001-S2,配流盘气蚀,配流盘,0.233764,True
HCASE-00014,C001,液压泵总成,C001-S3,轴承疲劳剥落,主轴滚动轴承,0.27217,True
HCASE-00014,C001,液压泵总成,C001-S4,轴封泄漏,主轴密封件,0.24597,True
HCASE-00014,C002,方向控制阀,C002-S1,阀芯卡滞,阀芯-阀体配合面,0.255101,True
HCASE-00014,C002,方向控制阀,C002-S2,电磁铁烧毁,电磁线圈,0.241471,True
HCASE-00014,C002,方向控制阀,C002-S3,复位弹簧断裂,复位弹簧,0.262474,True
HCASE-00014,C002,方向控制阀,C002-S4,阀体冲蚀,阀体内部流道,0.240954,True
HCASE-00014,C003,作动筒,C003-S1,活塞密封圈老化,活塞密封圈,0.24876,True
HCASE-00014,C003,作动筒,C003-S2,活塞杆拉伤,活塞杆表面,0.221712,True
HCASE-00014,C003,作动筒,C003-S3,缸筒内壁刮伤,缸筒内壁,0.284183,True
HCASE-00014,C003,作动筒,C003-S4,端盖密封渗漏,端盖O形圈,0.245345,True
HCASE-00014,C004,溢流阀,C004-S1,先导阀芯卡滞,-,0.145902,False
HCASE-00014,C004,溢流阀,C004-S2,主阀芯弹簧疲劳,-,0.173353,False
HCASE-00014,C004,溢流阀,C004-S3,阀口冲蚀泄漏,-,0.177413,False
HCASE-00014,C004,溢流阀,C004-S4,阻尼孔堵塞,-,0.503332,False
HCASE-00014,C005,蓄能器,C005-S1,气囊破裂,-,0.339972,False
HCASE-00014,C005,蓄能器,C005-S2,预充压力不足,-,0.29694,False
HCASE-00014,C005,蓄能器,C005-S3,菌形阀密封失效,-,0.363087,False
HCASE-00014,C006,冷却器,C006-S1,换热效率下降,-,0.226984,False
HCASE-00014,C006,冷却器,C006-S2,管束堵塞,-,0.554913,False
HCASE-00014,C006,冷却器,C006-S3,冷却介质泄漏,-,0.218103,False
HCASE-00014,C007,过滤器,C007-S1,滤芯堵塞,-,0.557409,False
HCASE-00014,C007,过滤器,C007-S2,旁通阀异常开启,-,0.207796,False
HCASE-00014,C007,过滤器,C007-S3,滤芯破损,-,0.234795,False
HCASE-00014,C008,液压油箱,C008-S1,油位过低,-,0.353557,False
HCASE-00014,C008,液压油箱,C008-S2,空气滤清器堵塞,-,0.318568,False
HCASE-00014,C008,液压油箱,C008-S3,回油泡沫化,-,0.327874,False
HCASE-00014,C009,单向阀,C009-S1,阀芯卡死,-,0.377716,False
HCASE-00014,C009,单向阀,C009-S2,反向泄漏,-,0.315001,False
HCASE-00014,C009,单向阀,C009-S3,弹簧断裂失效,-,0.307284,False
HCASE-00014,C010,节流阀,C010-S1,节流口堵塞,-,0.386141,False
HCASE-00014,C010,节流阀,C010-S2,阀芯卡滞,-,0.145922,False
HCASE-00014,C010,节流阀,C010-S3,节流口冲蚀,-,0.467938,False
HCASE-00014,C011,管路总成,C011-S1,管接头渗漏,-,0.182166,False
HCASE-00014,C011,管路总成,C011-S2,管路裂纹泄漏,-,0.192081,False
HCASE-00014,C011,管路总成,C011-S3,软管老化破裂,-,0.180231,False
HCASE-00014,C011,管路总成,C011-S4,管路堵塞,-,0.445522,False
HCASE-00014,C012,卸荷阀,C012-S1,卸荷压力漂移,-,0.350079,False
HCASE-00014,C012,卸荷阀,C012-S2,阀芯卡滞常开,-,0.328257,False
HCASE-00014,C012,卸荷阀,C012-S3,导阀密封失效,-,0.321665,False
HCASE-00015,C001,液压泵总成,C001-S1,柱塞副磨损,柱塞-缸体配合副,0.178057,True
HCASE-00015,C001,液压泵总成,C001-S2,配流盘气蚀,配流盘,0.177794,True
HCASE-00015,C001,液压泵总成,C001-S3,轴承疲劳剥落,主轴滚动轴承,0.448189,True
HCASE-00015,C001,液压泵总成,C001-S4,轴封泄漏,主轴密封件,0.195961,True
HCASE-00015,C002,方向控制阀,C002-S1,阀芯卡滞,阀芯-阀体配合面,0.266235,True
HCASE-00015,C002,方向控制阀,C002-S2,电磁铁烧毁,电磁线圈,0.23664,True
HCASE-00015,C002,方向控制阀,C002-S3,复位弹簧断裂,复位弹簧,0.245703,True
HCASE-00015,C002,方向控制阀,C002-S4,阀体冲蚀,阀体内部流道,0.251422,True
HCASE-00015,C003,作动筒,C003-S1,活塞密封圈老化,活塞密封圈,0.195365,True
HCASE-00015,C003,作动筒,C003-S2,活塞杆拉伤,活塞杆表面,0.440144,True
HCASE-00015,C003,作动筒,C003-S3,缸筒内壁刮伤,缸筒内壁,0.177605,True
HCASE-00015,C003,作动筒,C003-S4,端盖密封渗漏,端盖O形圈,0.186886,True
HCASE-00015,C004,溢流阀,C004-S1,先导阀芯卡滞,-,0.249585,False
HCASE-00015,C004,溢流阀,C004-S2,主阀芯弹簧疲劳,-,0.276567,False
HCASE-00015,C004,溢流阀,C004-S3,阀口冲蚀泄漏,-,0.247354,False
HCASE-00015,C004,溢流阀,C004-S4,阻尼孔堵塞,-,0.226493,False
HCASE-00015,C005,蓄能器,C005-S1,气囊破裂,-,0.316658,False
HCASE-00015,C005,蓄能器,C005-S2,预充压力不足,-,0.351533,False
HCASE-00015,C005,蓄能器,C005-S3,菌形阀密封失效,-,0.331809,False
HCASE-00015,C006,冷却器,C006-S1,换热效率下降,-,0.312087,False
HCASE-00015,C006,冷却器,C006-S2,管束堵塞,-,0.353654,False
HCASE-00015,C006,冷却器,C006-S3,冷却介质泄漏,-,0.334259,False
HCASE-00015,C007,过滤器,C007-S1,滤芯堵塞,-,0.306201,False
HCASE-00015,C007,过滤器,C007-S2,旁通阀异常开启,-,0.335587,False
HCASE-00015,C007,过滤器,C007-S3,滤芯破损,-,0.358212,False
HCASE-00015,C008,液压油箱,C008-S1,油位过低,-,0.310711,False
HCASE-00015,C008,液压油箱,C008-S2,空气滤清器堵塞,-,0.338525,False
HCASE-00015,C008,液压油箱,C008-S3,回油泡沫化,-,0.350764,False
HCASE-00015,C009,单向阀,C009-S1,阀芯卡死,-,0.335177,False
