inspection_id,pressure_test_value,leakage_rate,flow_test_value,temperature_test_value,vibration_value,inspection_result,inspection_risk_score,inspection_risk_level
HINSP-00326,20.2538,0.30329,74.0129,59.7932,0.86189,pass,0.1661,low
HINSP-00327,20.6579,0.1289,66.5989,54.0891,0.88893,pass,0.1423,low
HINSP-00328,22.0538,0.24536,79.9663,62.1669,0.72028,pass,0.1464,low
HINSP-00329,21.3114,0.17411,73.3526,50.8181,0.93243,pass,0.1156,low
HINSP-00330,24.3464,0.20828,70.6456,57.4439,0.61413,pass,0.1528,low
HINSP-00331,25.703,0.14142,63.3882,53.6928,0.61311,pass,0.1723,low
HINSP-00332,25.3812,0.28481,67.1914,59.0814,0.70113,pass,0.1963,low
HINSP-00333,21.6901,0.35098,74.2749,51.5139,0.63115,pass,0.127,low
HINSP-00334,24.0422,0.10438,66.5676,53.4973,0.68272,pass,0.1377,low
HINSP-00335,22.0464,0.29759,63.9607,46.833,0.59588,pass,0.1338,low
HINSP-00336,22.3156,0.13169,66.0356,50.5275,0.68251,pass,0.1151,low
HINSP-00337,24.5902,0.33984,69.7689,58.5316,0.69387,pass,0.1861,low
HINSP-00338,22.3062,0.3614,58.1406,59.784,1.14641,pass,0.2163,low
HINSP-00339,25.3475,0.25369,59.8124,57.698,1.11952,pass,0.2265,low
HINSP-00340,21.862,0.20007,64.5006,52.6122,0.9544,pass,0.1444,low
HINSP-00341,21.4864,0.39103,53.1809,49.8895,0.86749,pass,0.2054,low
HINSP-00342,22.4194,0.33754,42.5634,57.7824,0.943,pass,0.2479,low
HINSP-00343,25.8005,0.23864,71.0455,48.7984,0.17908,pass,0.1384,low
HINSP-00344,22.3808,0.16908,64.1549,52.1283,0.45411,pass,0.1223,low
HINSP-00345,24.2609,0.28094,68.9435,63.3778,0.79691,pass,0.1896,low
HINSP-00346,24.2207,0.35812,61.1618,50.482,0.65708,pass,0.1907,low
HINSP-00347,21.3557,0.18442,80.4376,55.4664,0.43999,pass,0.1189,low
HINSP-00348,23.0533,0.23022,96.507,52.1338,0.78648,pass,0.1864,low
HINSP-00349,19.0107,0.2189,93.685,45.1688,0.48518,pass,0.173,low
HINSP-00350,19.769,0.32705,66.4858,56.1725,0.69476,pass,0.184,low
HINSP-00351,23.209,0.23771,81.0628,55.4335,0.84191,pass,0.1529,low
HINSP-00352,23.4902,0.32025,64.8545,61.096,0.82429,pass,0.1945,low
HINSP-00353,23.4305,0.41948,63.4799,58.2746,0.93087,pass,0.2124,low
HINSP-00354,25.0084,0.36574,59.9657,56.8429,1.03843,pass,0.2352,low
HINSP-00355,23.4575,0.29231,73.4848,57.8723,0.52759,pass,0.1445,low
HINSP-00356,22.6307,0.31477,50.7209,52.1705,0.96065,pass,0.2104,low
HINSP-00357,20.0072,0.18319,69.1979,42.708,0.67167,pass,0.1176,low
HINSP-00358,22.5883,0.20173,68.1717,49.7525,0.83962,pass,0.1284,low
HINSP-00359,20.4143,0.21056,68.7267,57.6002,0.90397,pass,0.1612,low
HINSP-00360,22.1365,0.22026,73.4026,57.541,0.68238,pass,0.1213,low
HINSP-00361,20.3599,0.40906,55.7893,55.7406,0.57997,pass,0.2166,low
HINSP-00362,25.0591,0.33973,65.0309,57.3692,0.82186,pass,0.2088,low
HINSP-00363,22.1971,0.16525,70.5382,55.0888,0.46287,pass,0.1072,low
HINSP-00364,22.9714,0.18021,79.9433,48.1984,0.7473,pass,0.1169,low
HINSP-00365,22.6765,0.2642,51.5499,53.5703,1.03893,pass,0.2064,low
HINSP-00366,19.4402,0.22924,68.828,51.4625,0.62444,pass,0.1515,low
HINSP-00367,22.034,0.1955,69.6093,48.3837,0.97778,pass,0.1184,low
HINSP-00368,20.6685,0.20101,71.9271,48.7444,0.40106,pass,0.1067,low
HINSP-00369,23.2288,0.25037,75.2731,50.5087,0.82283,pass,0.1261,low
HINSP-00370,23.303,0.17322,62.6099,56.0537,0.65635,pass,0.1563,low
HINSP-00371,20.0262,0.26173,72.136,56.729,0.80389,pass,0.1585,low
HINSP-00372,24.6775,0.30552,84.3587,48.357,0.69855,pass,0.1712,low
HINSP-00373,21.7371,0.20245,75.0926,56.8921,0.93554,pass,0.1241,low
HINSP-00374,21.1898,0.28947,62.7289,54.5583,1.07207,pass,0.1823,low
HINSP-00375,22.6988,0.36811,56.9655,54.1468,1.09766,pass,0.2114,low
HINSP-00376,20.1924,0.14837,65.8475,53.2621,0.59388,pass,0.1401,low
HINSP-00377,22.0404,0.38356,71.0115,54.2731,0.97486,pass,0.1588,low
HINSP-00378,25.1176,0.33745,54.0644,54.8922,0.87377,pass,0.2386,low
HINSP-00379,23.5619,0.21018,55.3886,58.8607,0.54352,pass,0.1892,low
HINSP-00380,19.391,0.28431,60.2327,52.7964,0.90037,pass,0.2011,low
HINSP-00381,24.6385,0.26927,65.5952,46.4481,0.98201,pass,0.1718,low
HINSP-00382,19.7493,0.32735,78.4262,51.467,0.54603,pass,0.1525,low
HINSP-00383,18.6261,0.21621,63.3718,49.2974,0.79703,pass,0.1781,low
HINSP-00384,23.5404,0.33495,73.7964,44.7242,1.05144,pass,0.1431,low
HINSP-00385,23.7579,0.25534,65.4701,55.3741,0.80208,pass,0.1715,low
HINSP-00386,18.297,0.29506,55.5705,50.1432,1.06771,pass,0.2316,low
HINSP-00387,26.4407,0.40481,65.1935,58.8408,0.77921,pass,0.2384,low
HINSP-00388,24.8818,0.37435,70.424,54.1074,0.83645,pass,0.1894,low
HINSP-00389,20.9833,0.21715,68.8376,48.8589,0.54235,pass,0.1205,low
HINSP-00390,19.8439,0.20325,79.5479,45.0281,0.69079,pass,0.1253,low
HINSP-00391,21.7727,0.25806,72.414,55.3269,0.67315,pass,0.1263,low
HINSP-00392,23.2952,0.19784,62.5347,53.673,0.52555,pass,0.15,low
HINSP-00393,20.7537,0.30767,75.6337,46.9917,0.8312,pass,0.1293,low
HINSP-00394,20.6209,0.33595,74.1841,51.3821,0.75714,pass,0.1432,low
HINSP-00395,20.8924,0.24,53.1612,59.4949,0.8041,pass,0.2069,low
HINSP-00396,22.6336,0.30444,57.88,55.1708,0.75827,pass,0.1859,low
HINSP-00397,23.2702,0.29805,69.6366,54.0172,0.82478,pass,0.1578,low
HINSP-00398,21.623,0.28129,75.2834,52.4127,0.57962,pass,0.1149,low
HINSP-00399,19.907,0.2709,55.3423,59.2674,0.78848,pass,0.217,low
HINSP-00400,22.1236,0.25983,77.4345,52.3244,0.53528,pass,0.1126,low
HINSP-00401,19.8882,0.28004,76.8643,51.4154,0.81885,pass,0.1489,low
HINSP-00402,22.815,0.27618,70.0284,53.0709,0.90954,pass,0.1484,low
HINSP-00403,24.5035,0.27265,80.7631,53.385,0.42058,pass,0.1529,low
HINSP-00404,22.6364,0.30638,73.4585,59.8186,0.69582,pass,0.1475,low
HINSP-00405,24.5064,0.2349,78.7499,54.1949,0.51126,pass,0.1461,low
HINSP-00406,24.0493,0.29079,77.1404,52.0537,0.61185,pass,0.1439,low
HINSP-00407,20.8822,0.088,56.4567,49.7184,0.48011,pass,0.1369,low
HINSP-00408,22.1832,0.28443,71.1715,54.9389,1.05061,pass,0.1481,low
HINSP-00409,22.6318,0.12982,76.0791,48.7427,0.22572,pass,0.0729,low
HINSP-00410,21.069,0.2341,76.8126,46.6268,0.73604,pass,0.112,low
HINSP-00411,20.147,0.23398,55.3324,58.0497,0.49491,pass,0.1933,low
HINSP-00412,25.9665,0.27551,75.0114,46.2376,1.07249,pass,0.1648,low
HINSP-00413,24.1252,0.13915,85.3866,48.3214,0.41999,pass,0.1283,low
HINSP-00414,21.4593,0.30538,72.7202,63.2443,0.9132,pass,0.1647,low
HINSP-00415,21.3537,0.17633,64.8464,53.8127,1.031,pass,0.1517,low
HINSP-00416,22.0077,0.27534,74.184,43.1815,0.64525,pass,0.0927,low
HINSP-00417,21.1172,0.25541,54.3766,58.9155,0.92641,pass,0.2066,low
HINSP-00418,20.8332,0.27961,59.4359,55.2151,0.77494,pass,0.1847,low
HINSP-00419,20.9767,0.3567,76.4493,53.1938,0.99717,pass,0.1577,low
HINSP-00420,21.4129,0.14898,62.8885,46.8888,0.84663,pass,0.1293,low
HINSP-00421,20.5485,0.36167,75.6171,52.5215,1.00344,pass,0.1602,low
HINSP-00422,19.7863,0.2778,48.1062,50.0515,0.98109,pass,0.2284,low
HINSP-00423,24.1795,0.24644,61.6832,49.6989,0.77779,pass,0.1731,low
HINSP-00424,23.6359,0.28884,68.6705,52.4109,1.08389,pass,0.1706,low
HINSP-00425,22.3245,0.13005,68.0356,52.26,0.6418,pass,0.1112,low
HINSP-00426,23.3525,0.20906,55.9177,52.3103,0.86106,pass,0.1828,low
HINSP-00427,21.3924,0.29639,75.7897,58.0464,1.0801,pass,0.1546,low
HINSP-00428,20.5323,0.1915,58.4037,59.6436,0.62735,pass,0.181,low
HINSP-00429,21.0178,0.12692,69.2422,51.5873,0.72758,pass,0.1174,low
HINSP-00430,19.4411,0.2456,48.2559,50.7377,0.83996,pass,0.2229,low
HINSP-00431,19.9935,0.12559,71.9401,51.5853,0.81034,pass,0.1255,low
HINSP-00432,20.7161,0.31727,84.6811,44.1069,0.82892,pass,0.152,low
HINSP-00433,24.3309,0.26279,67.9619,54.7375,0.8772,pass,0.1742,low
HINSP-00434,21.6135,0.11801,79.9325,46.0581,0.36625,pass,0.0789,low
HINSP-00435,21.5759,0.34505,48.3344,46.6704,1.20165,pass,0.2172,low
HINSP-00436,19.8777,0.17137,62.4976,52.9256,0.48877,pass,0.1531,low
HINSP-00437,21.5579,0.34839,80.168,51.8009,0.63617,pass,0.1425,low
HINSP-00438,20.7577,0.22524,73.5652,51.7854,0.81615,pass,0.1281,low
HINSP-00439,21.2244,0.28045,73.6134,52.5511,0.75064,pass,0.1303,low
HINSP-00440,20.1828,0.26914,70.386,47.0309,0.57383,pass,0.1319,low
HINSP-00441,15.2884,0.13464,62.1131,53.0912,0.36631,pass,0.2022,low
HINSP-00442,24.4076,0.17141,70.1711,54.0798,0.53273,pass,0.1381,low
HINSP-00443,23.2319,0.22341,68.0721,56.0278,0.8467,pass,0.1549,low
HINSP-00444,20.8116,0.2273,60.7356,52.4384,0.7853,pass,0.1665,low
HINSP-00445,18.9581,0.31278,76.174,49.1373,0.60941,pass,0.1507,low
HINSP-00446,21.7262,0.31356,72.3781,57.0597,0.94506,pass,0.1511,low
HINSP-00447,22.1494,0.31281,84.4288,54.4999,0.80675,pass,0.1585,low
HINSP-00448,22.862,0.20423,65.7526,48.7442,1.05146,pass,0.1458,low
HINSP-00449,21.579,0.22452,80.8341,43.6606,0.72386,pass,0.1087,low
HINSP-00450,22.0627,0.26135,70.6065,47.849,0.27752,pass,0.0976,low
HINSP-00451,24.4954,0.36641,73.3543,54.6567,0.89798,pass,0.178,low
HINSP-00452,18.7341,0.30447,53.7004,53.7958,0.66169,pass,0.2251,low
HINSP-00453,19.8231,0.18891,74.9517,58.4685,0.91421,pass,0.1488,low
HINSP-00454,23.9422,0.2634,81.962,55.2474,0.71357,pass,0.1637,low
HINSP-00455,20.6803,0.17016,70.881,51.1932,0.43963,pass,0.1116,low
HINSP-00456,21.7643,0.20295,55.3739,51.453,0.38394,pass,0.1481,low
HINSP-00457,21.4716,0.24168,70.7405,53.5053,1.00753,pass,0.1417,low
HINSP-00458,21.7659,0.27276,62.7525,51.99,0.45414,pass,0.1416,low
HINSP-00459,22.3499,0.26168,65.7371,53.614,0.96003,pass,0.1562,low
HINSP-00460,22.505,0.33965,80.1525,56.5839,0.5712,pass,0.1499,low
HINSP-00461,22.5287,0.13848,60.2365,50.1491,0.6498,pass,0.1342,low
HINSP-00462,20.4239,0.20469,76.0611,56.2217,0.80047,pass,0.1372,low
HINSP-00463,21.5345,0.31184,61.9783,53.8408,1.0962,pass,0.1832,low
HINSP-00464,22.8583,0.16777,63.1024,56.8791,0.42328,pass,0.1408,low
HINSP-00465,20.0267,0.17404,76.9215,46.1941,0.61712,pass,0.1099,low
HINSP-00466,22.8849,0.31438,57.8418,57.1568,0.87378,pass,0.2,low
HINSP-00467,20.3993,0.27409,60.2041,56.0546,0.98075,pass,0.1971,low
HINSP-00468,23.9382,0.31951,67.9682,47.8134,0.66247,pass,0.1544,low
HINSP-00469,22.9611,0.3169,62.4812,47.7415,0.87413,pass,0.1663,low
HINSP-00470,25.3766,0.38231,69.5465,55.5947,0.98328,pass,0.2089,low
HINSP-00471,20.6801,0.27516,65.1622,65.7147,0.70796,pass,0.1897,low
HINSP-00472,19.4706,0.15156,66.0731,51.2595,0.68074,pass,0.1482,low
HINSP-00473,21.0533,0.19319,71.6157,50.9521,0.6,pass,0.1143,low
HINSP-00474,21.6736,0.25285,65.3188,59.2184,0.77353,pass,0.1608,low
HINSP-00475,23.4327,0.25538,62.7781,49.8399,1.05953,pass,0.1733,low
HINSP-00476,23.4635,0.31171,60.7415,55.2425,1.1551,pass,0.2052,low
HINSP-00477,21.0004,0.34461,68.1777,54.552,1.24754,pass,0.1846,low
HINSP-00478,17.6869,0.18832,84.4187,54.2258,0.57372,pass,0.181,low
HINSP-00479,21.3691,0.23285,53.4211,45.828,0.61687,pass,0.1606,low
HINSP-00480,22.9276,0.34702,72.4528,55.0496,0.86285,pass,0.157,low
HINSP-00481,24.1502,0.15095,78.5967,52.2547,0.49461,pass,0.122,low
HINSP-00482,23.6579,0.26905,68.2496,55.1982,0.83117,pass,0.165,low
HINSP-00483,21.62,0.34356,79.6771,51.8161,0.97965,pass,0.1532,low
HINSP-00484,27.0534,0.38192,62.4974,46.6532,0.75289,pass,0.2221,low
HINSP-00485,22.9344,0.34611,70.0788,53.015,0.47659,pass,0.144,low
HINSP-00486,24.0494,0.33539,72.5925,53.4355,0.48579,pass,0.1502,low
HINSP-00487,20.4581,0.40807,55.978,53.4771,0.84144,pass,0.22,low
HINSP-00488,18.9051,0.2213,69.2369,53.7296,0.61279,pass,0.1604,low
HINSP-00489,22.4708,0.17649,60.0355,52.9206,0.90304,pass,0.1568,low
HINSP-00490,21.2522,0.21957,65.8601,57.7914,0.91845,pass,0.1616,low
HINSP-00491,23.3973,0.1856,72.9559,49.4479,0.43657,pass,0.1049,low
HINSP-00492,23.7044,0.23123,68.2607,47.4567,0.47046,pass,0.1274,low
HINSP-00493,19.5643,0.23633,68.5235,49.7889,0.80122,pass,0.1553,low
HINSP-00494,20.452,0.20626,69.5146,48.1976,0.42944,pass,0.1175,low
HINSP-00495,20.8693,0.1137,60.4892,56.3347,0.52895,pass,0.1461,low
HINSP-00496,20.1801,0.24138,78.6259,52.0557,0.67797,pass,0.1399,low
HINSP-00497,22.0372,0.36987,73.2422,60.4929,1.32823,pass,0.1779,low
HINSP-00498,23.5435,0.18723,61.468,42.9157,0.48974,pass,0.1289,low
HINSP-00499,22.3213,0.33289,73.0961,45.7594,0.39103,pass,0.1051,low
HINSP-00500,19.1052,0.13278,73.9043,47.1429,0.67019,pass,0.1165,low
HINSP-00501,22.2963,0.40308,59.6713,52.4559,0.96106,pass,0.1947,low
HINSP-00502,18.7759,0.30889,71.3797,56.5426,0.691,pass,0.1796,low
HINSP-00503,22.1995,0.12026,87.1122,49.5175,0.54149,pass,0.1133,low
HINSP-00504,23.9186,0.37626,56.3838,58.7723,1.07438,pass,0.2395,low
HINSP-00505,21.6392,0.31791,58.4224,55.1669,0.88352,pass,0.188,low
HINSP-00506,25.2958,0.10302,82.1379,46.5292,0.61793,pass,0.1314,low
HINSP-00507,21.3169,0.32005,55.4555,52.6776,0.63354,pass,0.1858,low
HINSP-00508,22.5968,0.20761,63.061,50.7085,0.77189,pass,0.1443,low
HINSP-00509,24.1501,0.25019,49.7857,44.573,0.68731,pass,0.1938,low
HINSP-00510,21.6756,0.36217,76.5141,52.5101,0.83096,pass,0.1417,low
HINSP-00511,22.3738,0.32634,67.7023,65.6891,0.50716,pass,0.1704,low
HINSP-00512,21.3981,0.26337,74.5173,55.9869,0.64258,pass,0.126,low
HINSP-00513,18.0522,0.27851,64.8467,55.0616,0.77917,pass,0.2036,low
HINSP-00514,22.5404,0.22842,76.0325,50.8575,0.7663,pass,0.1144,low
HINSP-00515,22.0457,0.29769,43.3458,53.8841,1.12952,pass,0.2328,low
HINSP-00516,19.8594,0.26782,79.9161,53.0158,0.66788,pass,0.154,low
HINSP-00517,22.043,0.26298,71.1332,45.6608,0.70973,pass,0.1084,low
HINSP-00518,22.5943,0.26665,90.3318,55.3383,0.84365,pass,0.1775,low
HINSP-00519,20.1519,0.30306,70.3314,54.7514,0.66493,pass,0.1592,low
HINSP-00520,25.0617,0.1794,69.4226,52.9839,0.45903,pass,0.1446,low
HINSP-00521,22.5948,0.25984,77.2349,51.3274,0.84181,pass,0.128,low
HINSP-00522,24.8099,0.22588,79.8568,60.2878,1.15497,pass,0.1912,low
HINSP-00523,23.3543,0.2342,82.6229,52.9327,0.75937,pass,0.1499,low
HINSP-00524,20.4455,0.28801,63.9014,59.4322,0.91871,pass,0.1929,low
HINSP-00525,21.6687,0.37652,60.0941,59.5534,1.45503,pass,0.2252,low
HINSP-00526,21.8898,0.31395,82.7053,49.6176,0.67134,pass,0.1366,low
HINSP-00527,18.2864,0.25391,69.5145,53.8192,0.85401,pass,0.1827,low
HINSP-00528,21.2425,0.27462,74.7538,52.0346,0.72234,pass,0.1234,low
HINSP-00529,24.0079,0.30135,69.3966,50.0481,0.62515,pass,0.1516,low
HINSP-00530,24.4792,0.26289,73.4975,42.383,0.57976,pass,0.1198,low
HINSP-00531,20.8055,0.39475,62.6211,51.6415,0.80195,pass,0.1877,low
HINSP-00532,21.5999,0.16769,76.0648,53.4698,0.67776,pass,0.1049,low
HINSP-00533,21.7622,0.31571,77.4677,53.6612,0.80136,pass,0.1371,low
HINSP-00534,21.3142,0.31824,79.8014,56.6531,0.94983,pass,0.1629,low
HINSP-00535,19.4261,0.3194,81.4052,51.9646,0.75469,pass,0.1737,low
HINSP-00536,26.0096,0.28002,68.7296,57.6531,0.82008,pass,0.2005,low
HINSP-00537,23.355,0.35715,75.2044,62.8099,0.90547,pass,0.1762,low
HINSP-00538,22.4624,0.2966,58.8444,48.09,0.85635,pass,0.1675,low
HINSP-00539,20.1476,0.28921,83.1426,56.4048,0.57686,pass,0.1675,low
HINSP-00540,20.8703,0.27063,66.5331,57.794,1.11609,pass,0.1809,low
HINSP-00541,21.7565,0.3356,76.5331,53.2881,0.5004,pass,0.1248,low
HINSP-00542,22.7044,0.3087,73.4282,50.2482,0.57742,pass,0.1226,low
HINSP-00543,20.4613,0.17263,62.2589,49.697,0.62808,pass,0.1448,low
HINSP-00544,20.6288,0.33563,72.4987,61.4158,0.66472,pass,0.167,low
HINSP-00545,20.8084,0.33571,58.617,54.1478,0.51707,pass,0.1841,low
HINSP-00546,24.0839,0.14471,79.8356,52.4716,0.77644,pass,0.1356,low
HINSP-00547,27.5684,0.16861,77.6211,53.0482,0.99862,pass,0.1877,low
HINSP-00548,18.4964,0.28409,73.1242,54.2231,0.85102,pass,0.175,low
HINSP-00549,20.43,0.29172,56.2056,56.1497,0.57905,pass,0.1958,low
HINSP-00550,21.3513,0.30047,63.5995,59.7702,0.74077,pass,0.1779,low
HINSP-00551,22.1671,0.32477,74.4613,56.7368,1.14669,pass,0.1527,low
HINSP-00552,19.5708,0.0,79.1941,48.4929,0.41725,pass,0.0907,low
HINSP-00553,22.1308,0.23085,72.738,44.7853,0.72258,pass,0.0979,low
HINSP-00554,25.7631,0.15032,62.5089,52.8496,0.85724,pass,0.1851,low
HINSP-00555,22.4024,0.08397,78.3534,49.504,0.74471,pass,0.0916,low
HINSP-00556,20.1657,0.13178,95.191,46.8183,1.12732,pass,0.1777,low
HINSP-00557,21.2725,0.34107,85.8657,56.182,0.9417,pass,0.1841,low
HINSP-00558,22.9844,0.25437,74.2266,52.8116,1.08607,pass,0.1408,low
HINSP-00559,23.6124,0.31207,62.075,52.2906,0.5314,pass,0.1715,low
HINSP-00560,20.5768,0.19327,60.3679,48.3865,0.53435,pass,0.1458,low
HINSP-00561,22.7789,0.32922,70.9343,51.2994,0.76069,pass,0.1441,low
HINSP-00562,21.9425,0.25651,73.6258,43.9535,0.47197,pass,0.0866,low
HINSP-00563,27.0244,0.38592,61.8426,55.9252,1.02664,pass,0.2561,medium
HINSP-00564,23.2099,0.305,76.8023,52.7426,0.68734,pass,0.1391,low
HINSP-00565,23.0179,0.19314,58.5279,44.1376,0.8218,pass,0.148,low
HINSP-00566,23.2128,0.29394,85.3002,55.0269,1.13358,pass,0.1858,low
HINSP-00567,21.5425,0.34714,81.1176,54.4981,0.95963,pass,0.1643,low
HINSP-00568,23.4813,0.18947,75.4956,41.3958,0.24146,pass,0.076,low
HINSP-00569,19.0053,0.33931,58.4066,52.0167,0.61571,pass,0.2075,low
HINSP-00570,23.9151,0.23671,77.4607,52.3156,1.08007,pass,0.1535,low
HINSP-00571,23.0967,0.29964,53.9685,60.116,1.05339,pass,0.2257,low
HINSP-00572,21.6046,0.30398,76.596,54.3906,0.76902,pass,0.1349,low
HINSP-00573,23.1548,0.23367,74.4725,58.1935,1.04359,pass,0.1492,low
HINSP-00574,21.9749,0.27561,68.4785,50.6203,0.77282,pass,0.1319,low
HINSP-00575,23.569,0.35837,73.129,50.6514,0.87004,pass,0.1554,low
HINSP-00576,22.6467,0.18021,61.7459,54.9487,0.46946,pass,0.1417,low
HINSP-00577,25.661,0.29524,55.3938,57.5992,1.30357,pass,0.2578,medium
HINSP-00578,20.7847,0.22329,72.4121,56.0362,0.84796,pass,0.1418,low
HINSP-00579,22.1742,0.2712,56.5376,52.199,0.70734,pass,0.1698,low
HINSP-00580,22.501,0.23281,61.6537,47.211,0.56201,pass,0.1352,low
HINSP-00581,22.1058,0.22705,66.9093,51.0537,0.95221,pass,0.1377,low
HINSP-00582,22.5105,0.36958,76.0361,44.4896,0.56588,pass,0.1152,low
HINSP-00583,22.9545,0.33127,72.5397,50.8319,0.77184,pass,0.1413,low
HINSP-00584,19.8823,0.39556,51.0747,44.9345,0.80919,pass,0.2195,low
HINSP-00585,22.0932,0.23455,76.091,56.4588,0.96895,pass,0.1306,low
HINSP-00586,23.6094,0.31156,66.576,53.9034,0.4336,pass,0.1576,low
HINSP-00587,23.4494,0.38292,58.5917,54.1983,1.31288,pass,0.2273,low
HINSP-00588,20.4657,0.35784,70.6835,56.4827,0.69356,pass,0.1683,low
HINSP-00589,23.1335,0.18956,63.9318,50.392,0.53338,pass,0.1352,low
HINSP-00590,21.9086,0.23347,64.0293,53.2873,0.7248,pass,0.1431,low
HINSP-00591,21.533,0.30911,62.4942,56.5431,0.70553,pass,0.1717,low
HINSP-00592,24.2233,0.25817,62.2971,63.3777,0.85288,pass,0.2075,low
HINSP-00593,22.1267,0.17172,62.2527,50.2286,0.88972,pass,0.1383,low
HINSP-00594,20.8038,0.29848,58.9799,47.565,0.64988,pass,0.1674,low
HINSP-00595,21.0769,0.35136,80.3556,50.9098,0.85724,pass,0.1565,low
HINSP-00596,22.5549,0.32168,68.7862,51.7069,0.66189,pass,0.1434,low
HINSP-00597,26.7118,0.22364,70.4125,57.6918,0.68798,pass,0.1898,low
HINSP-00598,22.8014,0.28099,67.3323,47.7985,0.48634,pass,0.1283,low
HINSP-00599,24.1359,0.28104,84.2207,54.4559,1.09689,pass,0.1894,low
HINSP-00600,22.2718,0.25056,85.6019,51.0994,1.16826,pass,0.16,low
HINSP-00601,16.2117,0.23761,70.2588,53.7767,0.76379,pass,0.2006,low
HINSP-00602,24.1967,0.18268,63.5166,53.6898,1.0004,pass,0.175,low
HINSP-00603,22.1014,0.35424,62.1348,62.7296,1.16772,pass,0.208,low
HINSP-00604,22.8421,0.355,73.6985,54.8575,0.90699,pass,0.1548,low
HINSP-00605,23.3474,0.23405,67.3974,48.5282,0.67877,pass,0.1366,low
HINSP-00606,21.0157,0.34451,69.386,55.7295,0.82175,pass,0.1664,low
HINSP-00607,21.8091,0.30398,59.2861,45.1512,0.63441,pass,0.1485,low
HINSP-00608,21.1984,0.35487,69.0286,51.2429,0.88506,pass,0.1592,low
HINSP-00609,20.9565,0.21829,72.6615,54.3413,1.09164,pass,0.1439,low
HINSP-00610,21.7207,0.3455,77.9807,58.9339,0.93232,pass,0.1612,low
HINSP-00611,23.8496,0.25358,69.1457,52.3895,0.95436,pass,0.1608,low
HINSP-00612,22.684,0.14189,65.2195,53.3926,0.31342,pass,0.1157,low
HINSP-00613,22.9322,0.47378,68.6607,59.695,0.95657,pass,0.2037,low
HINSP-00614,22.7031,0.39543,75.8016,59.1029,0.47102,pass,0.1504,low
HINSP-00615,20.8648,0.09485,81.7969,46.0157,0.57377,pass,0.0984,low
HINSP-00616,23.9322,0.2618,73.2168,46.7499,0.63719,pass,0.1256,low
HINSP-00617,24.3438,0.23888,65.3313,60.7544,0.63359,pass,0.1821,low
HINSP-00618,20.7996,0.24617,76.1491,45.2632,0.69846,pass,0.1108,low
HINSP-00619,21.5388,0.29261,57.4667,50.1428,0.7159,pass,0.17,low
HINSP-00620,23.6898,0.23605,70.3823,46.9313,0.50529,pass,0.1218,low
HINSP-00621,22.83,0.30199,75.1264,44.5367,1.08511,pass,0.1262,low
HINSP-00622,22.7104,0.29477,73.2957,56.3173,0.67332,pass,0.1382,low
HINSP-00623,23.7229,0.22882,84.2643,55.816,0.68496,pass,0.1622,low
HINSP-00624,24.9464,0.25535,85.2845,49.9181,0.72761,pass,0.1737,low
HINSP-00625,23.3838,0.25379,67.5268,51.1873,0.59665,pass,0.1427,low
HINSP-00626,19.8112,0.27908,77.1539,54.1449,0.67536,pass,0.151,low
HINSP-00627,19.7414,0.27781,48.8943,57.1572,0.93001,pass,0.2405,low
HINSP-00628,20.2762,0.18916,72.9577,53.3134,0.83667,pass,0.1344,low
HINSP-00629,22.0147,0.32828,81.7035,51.8286,0.93569,pass,0.1503,low
HINSP-00630,25.2659,0.18257,77.849,47.4865,0.87608,pass,0.1438,low
HINSP-00631,20.1403,0.2619,64.7952,50.7531,0.57309,pass,0.1564,low
HINSP-00632,17.8882,0.16129,75.1299,53.3798,0.61856,pass,0.1459,low
HINSP-00633,20.4068,0.19382,72.1304,42.6531,0.58381,pass,0.1018,low
HINSP-00634,21.4584,0.09269,68.4633,52.0298,0.74131,pass,0.1099,low
HINSP-00635,18.8907,0.14375,71.0964,53.42,0.78794,pass,0.1484,low
HINSP-00636,16.6698,0.28292,66.3886,48.0678,0.85434,pass,0.2047,low
HINSP-00637,20.4371,0.2078,74.7954,55.7194,0.46418,pass,0.1204,low
HINSP-00638,25.219,0.31044,72.8006,48.5781,0.49728,pass,0.1499,low
HINSP-00639,23.14,0.1475,61.4965,52.1236,0.65343,pass,0.1443,low
HINSP-00640,22.2824,0.25635,63.9098,54.233,0.82474,pass,0.1559,low
HINSP-00641,19.9716,0.23234,54.3978,53.6977,0.67745,pass,0.1956,low
HINSP-00642,24.1548,0.27644,59.9763,49.6824,0.65068,pass,0.1777,low
HINSP-00643,23.6321,0.41769,63.495,68.9462,0.86563,pass,0.236,low
HINSP-00644,25.9016,0.30297,64.6788,54.9637,0.8801,pass,0.2114,low
HINSP-00645,21.7386,0.277,79.9612,53.2818,0.8606,pass,0.1399,low
HINSP-00646,24.4474,0.18245,74.5671,56.2807,0.96136,pass,0.1493,low
HINSP-00647,21.148,0.20813,65.5211,50.553,1.00792,pass,0.1493,low
HINSP-00648,22.1342,0.35006,69.8223,63.2496,0.93379,pass,0.1765,low
HINSP-00649,26.6394,0.29832,44.8445,57.6237,0.7898,pass,0.282,medium
HINSP-00650,23.0701,0.22033,58.7948,53.2319,0.75165,pass,0.1701,low
HINSP-00651,22.6707,0.22678,72.7813,51.9455,0.48474,pass,0.1105,low
HINSP-00652,24.7802,0.52236,74.6695,60.8195,1.28154,pass,0.2329,low
