case_id,PS1,PS2,PS3,PS4,PS5,PS6,EPS1,FS1,FS2,TS1,TS2,TS3,TS4,VS1
HCASE-00179,0.57417,0.10455,0.06329,0.11659,0.04776,0.02851,0.41436,0.35355,0.14104,0.44219,0.06244,0.02338,0.12218,0.38426
HCASE-00180,0.41701,0.28305,0.03722,0.14208,0.10145,0.1275,0.57526,0.43986,0.07853,0.45659,0.19347,0.08498,0.09148,0.07125
HCASE-00181,0.25136,0.49078,0.13535,0.14056,0.12742,0.78519,0.07662,0.0532,0.06468,0.12371,0.12035,0.11089,0.14689,0.31491
HCASE-00182,0.51365,0.82893,0.06072,0.04882,0.15762,0.78035,0.02118,0.06692,0.13965,0.14511,0.07201,0.095,0.09701,0.66995
HCASE-00183,0.08928,0.08909,0.09269,0.04748,0.07698,0.0872,0.02832,0.49987,0.52818,0.0932,0.35498,0.69809,0.06138,0.08757
HCASE-00184,0.72565,0.48546,0.20829,0.16065,0.11178,0.62196,0.15011,0.06516,0.07189,0.28988,0.04607,0.08945,0.14964,0.73388
HCASE-00185,0.73086,0.36594,0.06614,0.1291,0.042,0.3271,0.14593,0.07302,0.11626,0.40964,0.04931,0.09034,0.06522,0.79892
HCASE-00186,0.11937,0.15153,0.82432,0.6218,0.2437,0.05672,0.02479,0.59229,0.28622,0.04612,0.04773,0.08624,0.06809,0.10108
HCASE-00187,0.79576,0.76841,0.10725,0.08515,0.03466,0.78895,0.11035,0.11322,0.08499,0.10204,0.02709,0.11494,0.14173,0.96834
HCASE-00188,0.7295,0.41962,0.04292,0.03869,0.13228,0.36017,0.157,0.08725,0.06683,0.49682,0.05792,0.02481,0.08486,0.77184
HCASE-00189,0.13,0.66444,0.20876,0.08393,0.08422,0.13983,0.47938,0.16864,0.09642,0.11313,0.06138,0.15493,0.11124,0.17919
HCASE-00190,0.12359,0.1034,0.29727,0.14186,0.24008,0.06236,0.09127,0.877,0.23206,0.13046,0.0687,0.13438,0.62116,0.14607
HCASE-00191,0.03333,0.29001,0.69311,0.11916,0.56798,0.10997,0.14291,0.78064,0.24786,0.15298,0.14348,0.11435,0.1285,0.12401
HCASE-00192,0.30469,0.11386,0.07371,0.11823,0.11954,0.07643,0.02133,0.61894,0.46535,0.26444,0.21846,0.58632,0.17361,0.35486
HCASE-00193,0.027,0.2706,0.76369,0.3312,0.07828,0.09964,0.09572,0.72316,0.18418,0.09814,0.03075,0.09727,0.1042,0.10849
HCASE-00194,0.82208,0.12192,0.04631,0.09259,0.14613,0.14165,0.57333,0.42604,0.10001,0.67,0.08282,0.06161,0.04676,0.28433
HCASE-00195,0.41165,0.45713,0.1303,0.33352,0.21169,0.49587,0.05688,0.12315,0.27769,0.10584,0.12761,0.02155,0.11087,0.60286
HCASE-00196,0.62639,0.15333,0.1442,0.03711,0.12244,0.02837,0.54734,0.5922,0.0681,0.62278,0.13128,0.09038,0.04713,0.38644
HCASE-00197,0.47926,0.26623,0.48419,0.08072,0.10533,0.09796,0.481,0.68822,0.02056,0.42624,0.13593,0.05729,0.14429,0.15705
HCASE-00198,0.67798,0.51558,0.04446,0.12099,0.04257,0.40824,0.07911,0.20028,0.18965,0.28444,0.06146,0.05904,0.08785,0.67935
HCASE-00199,0.0611,0.04475,0.0408,0.07475,0.15582,0.08011,0.11101,0.74068,0.21511,0.14553,0.1332,0.37837,0.73732,0.02922
HCASE-00200,0.60534,0.09545,0.03278,0.14921,0.09949,0.03998,0.11685,0.26455,0.26596,0.53108,0.02552,0.26985,0.08726,0.79688
HCASE-00201,0.141,0.14215,0.34354,0.66888,0.42534,0.06747,0.06131,0.34074,0.42797,0.14463,0.06675,0.13668,0.11093,0.04051
HCASE-00202,0.27923,0.09845,0.12104,0.11099,0.14146,0.1256,0.06557,0.50193,0.40295,0.33386,0.22979,0.61783,0.19167,0.4283
HCASE-00203,0.02426,0.12927,0.03711,0.04432,0.13095,0.06823,0.02724,0.27464,0.2597,0.19282,0.65394,0.95693,0.19082,0.03584
HCASE-00204,0.56641,0.72787,0.16755,0.17502,0.22265,0.89085,0.1439,0.07987,0.09372,0.05456,0.07986,0.02127,0.09427,0.52302
HCASE-00205,0.16606,0.39667,0.73498,0.19342,0.63863,0.1938,0.04435,0.67081,0.05386,0.1154,0.11688,0.08349,0.11263,0.02171
HCASE-00206,0.33983,0.06301,0.09438,0.09302,0.06482,0.07998,0.09145,0.52517,0.48424,0.29618,0.08282,0.50889,0.0475,0.31889
HCASE-00207,0.18976,0.66266,0.17698,0.06828,0.07007,0.04269,0.78545,0.2715,0.13731,0.26715,0.10262,0.06382,0.07361,0.10022
HCASE-00208,0.41248,0.69116,0.1788,0.2035,0.09215,0.91003,0.12657,0.09814,0.05213,0.10445,0.10884,0.12316,0.04983,0.24761
HCASE-00209,0.0452,0.06642,0.86763,0.02724,0.75907,0.12358,0.14744,1.0,0.07518,0.02469,0.05741,0.13709,0.09054,0.15495
HCASE-00210,0.13774,0.09922,0.08317,0.04733,0.14255,0.14863,0.09335,0.71108,0.7144,0.09697,0.1754,0.75987,0.14515,0.10773
HCASE-00211,0.08468,0.18547,0.41996,0.15335,0.46362,0.10552,0.08553,0.69882,0.15998,0.1175,0.06552,0.11319,0.26758,0.15372
HCASE-00212,0.19819,0.12864,0.29526,0.62349,0.48837,0.14914,0.05705,0.33079,0.50181,0.14178,0.12616,0.02645,0.07012,0.02605
HCASE-00213,0.13278,0.51829,0.68376,0.10217,0.27293,0.13085,0.04048,0.58118,0.09697,0.16179,0.09699,0.17649,0.09883,0.03597
HCASE-00214,0.2145,0.045,0.04732,0.11163,0.10959,0.11578,0.04123,0.61503,0.42592,0.3605,0.18597,0.63419,0.20236,0.31351
HCASE-00215,0.13231,0.07239,0.17602,0.09701,0.12125,0.1036,0.03581,0.47389,0.44921,0.13104,0.33339,0.69609,0.11641,0.02974
HCASE-00216,0.55845,0.42241,0.15156,0.17396,0.22288,0.13576,0.78355,0.54388,0.15644,0.5015,0.02623,0.08929,0.1014,0.14498
HCASE-00217,0.57523,0.8188,0.19617,0.23057,0.10923,0.86301,0.12842,0.11456,0.02547,0.0847,0.06892,0.05288,0.05559,0.55821
HCASE-00218,0.11977,0.06003,0.10175,0.02204,0.14444,0.02582,0.03449,0.79866,0.49288,0.20311,0.11569,0.58815,0.41625,0.14272
HCASE-00219,0.74347,0.03694,0.0517,0.03169,0.1568,0.03798,0.33053,0.28381,0.13717,0.69777,0.17598,0.13054,0.18995,0.59935
HCASE-00220,0.5011,0.53609,0.10824,0.33284,0.29377,0.54507,0.06275,0.04257,0.37037,0.09833,0.03886,0.13868,0.09715,0.75961
HCASE-00221,0.46166,0.72844,0.13182,0.10365,0.10399,0.83725,0.1144,0.25981,0.20254,0.12519,0.03881,0.1137,0.1433,0.49712
HCASE-00222,0.1557,0.04679,0.09557,0.06553,0.12117,0.09106,0.14078,0.72588,0.14736,0.11329,0.15771,0.17147,0.89115,0.11797
HCASE-00223,0.15656,0.68809,0.14693,0.14934,0.07232,0.39692,0.51439,0.0278,0.15283,0.02082,0.04084,0.03403,0.09972,0.22296
HCASE-00224,0.15459,0.09754,0.03397,0.10462,0.06476,0.09293,0.08533,0.3433,0.22012,0.09245,0.57906,0.52741,0.36196,0.10093
HCASE-00225,0.05902,0.89868,0.12849,0.06896,0.06121,0.05346,0.80102,0.09075,0.06526,0.11055,0.08405,0.15114,0.05812,0.03903
HCASE-00226,0.23316,0.95488,0.26553,0.10014,0.14531,0.14653,0.50631,0.18423,0.14684,0.06065,0.12272,0.14343,0.07688,0.07663
HCASE-00227,0.13331,0.15342,0.10841,0.10616,0.13699,0.20692,0.09639,0.34596,0.29609,0.04524,0.58006,0.72065,0.10311,0.14817
HCASE-00228,0.13213,0.0405,0.29475,0.68507,0.4407,0.09733,0.07545,0.3061,0.53397,0.08513,0.0992,0.04324,0.10966,0.19687
HCASE-00229,0.4297,0.66837,0.08321,0.08068,0.14891,0.75384,0.0253,0.24897,0.1498,0.07099,0.10099,0.07437,0.07728,0.51252
HCASE-00230,0.53986,0.60966,0.07802,0.30655,0.33038,0.58045,0.1009,0.04708,0.26513,0.09998,0.03658,0.15555,0.07952,0.41729
HCASE-00231,0.70154,0.48655,0.22998,0.15289,0.12691,0.51382,0.14315,0.15836,0.03691,0.25596,0.14998,0.12442,0.12854,0.72957
HCASE-00232,0.5133,0.6027,0.14837,0.0443,0.08424,0.64499,0.07881,0.19884,0.12115,0.08079,0.07598,0.08549,0.15101,0.38394
HCASE-00233,0.05175,0.02681,0.09363,0.07518,0.10656,0.02761,0.12194,0.75109,0.1779,0.186,0.10289,0.3234,0.55665,0.09751
HCASE-00234,0.213,0.13305,0.24818,0.55376,0.65204,0.15135,0.05564,0.32874,0.39058,0.09062,0.07216,0.03006,0.06423,0.07725
HCASE-00235,0.50688,0.50245,0.05624,0.29929,0.29532,0.54086,0.13234,0.20814,0.44879,0.15909,0.039,0.09226,0.04449,0.57945
HCASE-00236,0.76717,0.55724,0.14473,0.10814,0.0407,0.60499,0.05902,0.0655,0.02808,0.3244,0.15239,0.05168,0.11862,0.77934
HCASE-00237,0.59443,0.82173,0.15534,0.15527,0.25071,0.94816,0.13139,0.06981,0.15537,0.15018,0.04752,0.03322,0.14542,0.49748
HCASE-00238,0.07256,0.04063,0.30734,0.0446,0.19513,0.13787,0.10716,0.81323,0.06051,0.21202,0.15084,0.13784,0.69568,0.1231
HCASE-00239,0.11639,0.6512,0.20643,0.0906,0.05306,0.08378,0.45903,0.2,0.17124,0.12277,0.1575,0.02578,0.10453,0.12799
HCASE-00240,0.0979,0.28736,0.77266,0.02105,0.45042,0.02875,0.10212,0.82333,0.02696,0.15315,0.03275,0.12019,0.15995,0.12441
HCASE-00241,0.77655,0.11856,0.09999,0.11186,0.1169,0.21632,0.48417,0.42448,0.04799,0.63139,0.10896,0.0479,0.10804,0.34743
HCASE-00242,0.12835,0.18575,0.74804,0.33838,0.30672,0.20144,0.08197,0.68114,0.12037,0.06201,0.07565,0.03155,0.13492,0.10527
HCASE-00243,0.7805,0.69182,0.06184,0.10297,0.04222,0.59116,0.12633,0.07727,0.09965,0.28874,0.0851,0.1185,0.02064,0.81384
HCASE-00244,0.64938,0.13608,0.0471,0.06203,0.03081,0.10432,0.22891,0.2649,0.15811,0.5257,0.10716,0.10653,0.03313,0.75924
HCASE-00245,0.16083,0.33,0.73788,0.12511,0.59261,0.19625,0.14288,0.65048,0.06998,0.1541,0.11296,0.02612,0.03111,0.03442
HCASE-00246,0.11643,0.04562,0.38166,0.55907,0.46147,0.059,0.053,0.33851,0.55164,0.02581,0.05645,0.11459,0.0857,0.23165
HCASE-00247,0.02217,0.0725,0.88427,0.13888,0.49157,0.12726,0.14607,0.72472,0.04996,0.15172,0.10601,0.08626,0.0552,0.05719
HCASE-00248,0.07014,0.08338,0.6463,0.05785,0.67122,0.05986,0.0762,0.65501,0.15861,0.15846,0.05517,0.04362,0.11675,0.19943
HCASE-00249,0.60929,0.79122,0.13269,0.15033,0.1291,0.90229,0.14452,0.10214,0.09509,0.15976,0.04205,0.14651,0.0666,0.51805
HCASE-00250,0.58846,0.56063,0.09958,0.35098,0.27433,0.44297,0.1044,0.06851,0.27413,0.12571,0.0535,0.11518,0.09628,0.70273
HCASE-00251,0.55104,0.55195,0.23164,0.36785,0.37886,0.62553,0.10429,0.04481,0.28256,0.09068,0.13911,0.05946,0.11327,0.54864
HCASE-00252,0.95797,0.69072,0.15916,0.05812,0.15739,0.67275,0.10194,0.06139,0.04525,0.36571,0.03648,0.13121,0.08298,0.88106
HCASE-00253,0.69431,0.07627,0.14501,0.12357,0.07511,0.06867,0.22789,0.35911,0.03403,0.73457,0.12858,0.22555,0.21753,0.6595
HCASE-00254,0.59382,0.75002,0.11488,0.22849,0.15227,0.87453,0.11613,0.03624,0.07701,0.14051,0.07662,0.04391,0.0751,0.47506
HCASE-00255,0.10479,0.09465,0.71275,0.59512,0.31763,0.02605,0.09393,0.58456,0.33107,0.06174,0.13335,0.13574,0.15458,0.10878
HCASE-00256,0.07549,0.37354,0.9127,0.46436,0.1145,0.02865,0.07018,0.66782,0.13488,0.08272,0.07072,0.11592,0.10626,0.11318
HCASE-00257,0.56214,0.67404,0.028,0.02013,0.05814,0.83396,0.13358,0.1287,0.09842,0.12189,0.15703,0.06191,0.06169,0.65483
HCASE-00258,0.04565,0.07525,0.65037,0.23783,0.40337,0.15504,0.12581,0.71733,0.06877,0.13569,0.1241,0.0328,0.13267,0.15199
HCASE-00259,0.11711,0.13184,0.74791,0.43304,0.26268,0.11374,0.02177,0.6941,0.06341,0.05193,0.15917,0.13637,0.15903,0.07486
HCASE-00260,0.10026,0.08727,0.34403,0.5276,0.42031,0.07176,0.02412,0.28133,0.47672,0.13806,0.06994,0.15601,0.081,0.1203
HCASE-00261,0.12136,0.9023,0.22381,0.10264,0.05223,0.3598,0.49613,0.23913,0.12315,0.07553,0.13954,0.05008,0.04932,0.13817
HCASE-00262,0.62231,0.10491,0.08453,0.11961,0.06977,0.05165,0.32712,0.32549,0.04572,0.60899,0.13859,0.11621,0.06855,0.63408
HCASE-00263,0.06785,0.02388,0.07951,0.08499,0.02696,0.08696,0.05691,0.75836,0.69096,0.13136,0.11891,0.72846,0.03853,0.11746
HCASE-00264,0.16802,0.89161,0.16399,0.17415,0.17449,0.76503,0.26877,0.05291,0.06866,0.12002,0.15218,0.14814,0.05015,0.11032
HCASE-00265,0.39426,0.43729,0.10335,0.29688,0.31087,0.46436,0.13326,0.09995,0.2866,0.10411,0.05344,0.11601,0.06952,0.61108
HCASE-00266,0.72838,0.54664,0.15005,0.09829,0.206,0.5039,0.07417,0.14829,0.1085,0.22817,0.05592,0.09758,0.032,0.78062
HCASE-00267,0.2099,0.75827,0.1149,0.12974,0.13246,1.0,0.05353,0.10248,0.13202,0.13272,0.14744,0.09236,0.13737,0.05052
HCASE-00268,0.38042,0.33341,0.13889,0.15193,0.14129,0.05755,0.60587,0.49012,0.14344,0.31975,0.06991,0.15862,0.04299,0.11186
HCASE-00269,0.58818,0.11707,0.10212,0.0761,0.05011,0.1233,0.61278,0.65718,0.02633,0.58389,0.13482,0.15955,0.05114,0.22552
HCASE-00270,0.65764,0.7407,0.249,0.42748,0.41167,0.63611,0.1581,0.08633,0.29702,0.15554,0.1564,0.02987,0.11272,0.60951
HCASE-00271,0.11634,0.19941,0.52446,0.53098,0.28393,0.16137,0.09764,0.48873,0.26303,0.0811,0.04209,0.10849,0.0274,0.05952
HCASE-00272,0.15752,0.08966,0.77489,0.15433,0.67877,0.03461,0.14341,0.88904,0.22669,0.11646,0.08499,0.0936,0.05037,0.05642
HCASE-00273,0.11022,0.65313,0.33619,0.11418,0.07884,0.08454,0.47283,0.26214,0.08959,0.10687,0.1363,0.13123,0.09038,0.20815
HCASE-00274,0.78492,0.11051,0.0804,0.07113,0.12686,0.20797,0.26249,0.17963,0.1054,0.59328,0.15123,0.02127,0.03876,0.57721
HCASE-00275,0.16098,0.8085,0.15019,0.11955,0.11382,0.82342,0.26351,0.0239,0.04857,0.14365,0.11954,0.13548,0.14732,0.12244
HCASE-00276,0.48514,0.095,0.12611,0.10732,0.0882,0.11272,0.36556,0.42098,0.19086,0.57321,0.08028,0.11468,0.04616,0.35296
HCASE-00277,0.16335,0.11435,0.21217,0.181,0.14596,0.09174,0.0974,0.69339,0.28582,0.15346,0.09602,0.29504,0.65342,0.14843
HCASE-00278,0.13215,0.1581,0.09883,0.10557,0.06779,0.1292,0.07287,0.33376,0.15646,0.08787,0.59459,0.55404,0.37241,0.18363
HCASE-00279,0.12082,0.02545,0.08989,0.08814,0.07844,0.13058,0.09574,0.68523,0.2345,0.13236,0.08232,0.25238,0.65706,0.17253
HCASE-00280,0.05531,0.38552,0.61461,0.15748,0.51145,0.12669,0.10611,0.7065,0.14876,0.07882,0.03956,0.03694,0.111,0.22882
HCASE-00281,0.14887,0.417,0.67222,0.14445,0.27364,0.15887,0.06947,0.50238,0.14979,0.16713,0.13703,0.19422,0.1564,0.15983
HCASE-00282,0.04372,0.06067,0.93538,0.42712,0.23073,0.07241,0.10551,0.70414,0.09895,0.07726,0.09715,0.02757,0.07711,0.14845
HCASE-00283,0.09172,0.05152,0.27504,0.39617,0.68965,0.09353,0.09474,0.22328,0.42111,0.12378,0.10162,0.16156,0.12979,0.15841
HCASE-00284,0.10784,0.05382,0.35922,0.03796,0.3006,0.02985,0.04035,0.80457,0.04292,0.13421,0.19991,0.13035,0.60993,0.07114
HCASE-00285,0.65802,0.46675,0.06439,0.12243,0.11739,0.57048,0.0242,0.14012,0.10974,0.27486,0.06061,0.14696,0.05793,0.97042
HCASE-00286,0.32849,0.7142,0.09671,0.20561,0.1116,0.99167,0.14636,0.02436,0.14445,0.07338,0.14819,0.09838,0.12891,0.30581
HCASE-00287,0.89677,0.1505,0.08045,0.05698,0.0604,0.10329,0.53406,0.45731,0.10198,0.67796,0.0629,0.10591,0.12033,0.2774
HCASE-00288,0.12501,0.05404,0.15927,0.06931,0.11742,0.05518,0.12645,0.59996,0.57536,0.07845,0.34772,0.70224,0.02882,0.12206
HCASE-00289,0.07928,0.82391,0.54714,0.02497,0.06703,0.15166,0.31746,0.50466,0.11757,0.02714,0.1498,0.14843,0.12683,0.06462
HCASE-00290,0.15392,0.05958,0.87976,0.49677,0.24916,0.10886,0.08041,0.77936,0.23823,0.11076,0.0792,0.10252,0.06325,0.04124
HCASE-00291,0.59465,0.83329,0.10861,0.24155,0.11067,0.90381,0.05974,0.07508,0.02778,0.03307,0.07689,0.09728,0.07064,0.46956
HCASE-00292,0.20958,0.73153,0.57552,0.20747,0.08462,0.17229,0.33312,0.42869,0.10957,0.13633,0.10934,0.09668,0.06509,0.12887
HCASE-00293,0.20759,0.4426,0.82671,0.44019,0.04821,0.10575,0.0525,0.71533,0.14901,0.07896,0.02109,0.11541,0.02892,0.11156
HCASE-00294,0.20915,0.63342,0.10925,0.02579,0.05621,0.05664,0.6644,0.2803,0.06648,0.29773,0.14168,0.11507,0.06959,0.20657
HCASE-00295,0.07653,0.03652,0.77324,0.09884,0.70632,0.13572,0.04294,0.77049,0.11895,0.08343,0.15724,0.10934,0.07007,0.15264
HCASE-00296,0.09272,0.66777,0.11774,0.13585,0.06886,1.0,0.09951,0.08103,0.09037,0.08133,0.08672,0.09988,0.10539,0.23722
HCASE-00297,0.74362,0.55368,0.04704,0.04956,0.07858,0.53746,0.07756,0.14841,0.11556,0.28684,0.08679,0.14672,0.10906,0.73033
HCASE-00298,0.04373,0.14354,0.38682,0.0834,0.2904,0.12555,0.04533,0.81147,0.08016,0.15866,0.13359,0.03222,0.60545,0.09617
HCASE-00299,0.35479,0.15965,0.14473,0.15371,0.11388,0.09772,0.07889,0.55832,0.37899,0.21558,0.04337,0.51378,0.07487,0.30925
HCASE-00300,0.57237,0.56109,0.12967,0.39666,0.36063,0.54838,0.06538,0.09813,0.2891,0.10792,0.04178,0.02751,0.08445,0.7896
HCASE-00301,0.02026,0.23254,0.86275,0.36685,0.05577,0.06469,0.15423,0.76287,0.10701,0.11444,0.15791,0.07519,0.15586,0.03209
HCASE-00302,0.11176,0.88329,0.80962,0.1679,0.19441,0.08696,0.14461,0.66462,0.08397,0.02593,0.11111,0.12165,0.04701,0.03151
HCASE-00303,0.04507,0.60491,0.12964,0.07673,0.14808,0.9556,0.08725,0.08379,0.05485,0.13623,0.10584,0.04686,0.02125,0.10719
HCASE-00304,0.71197,0.11681,0.20353,0.1462,0.17494,0.10958,0.23623,0.28062,0.14949,0.57976,0.08225,0.14264,0.13197,0.6264
HCASE-00305,0.92445,0.33105,0.22645,0.13088,0.10251,0.41956,0.02148,0.07944,0.09085,0.4785,0.12562,0.10852,0.13837,0.83389
HCASE-00306,0.05108,0.67367,0.03878,0.07109,0.10692,0.68575,0.38616,0.12315,0.09696,0.08126,0.14021,0.11658,0.14693,0.14186
HCASE-00307,0.06725,0.46879,0.6476,0.08231,0.25307,0.15755,0.02775,0.61898,0.15716,0.1006,0.18341,0.19115,0.17332,0.05533
HCASE-00308,0.02819,0.09333,0.88798,0.40832,0.28047,0.14474,0.07289,0.77329,0.04096,0.05772,0.13381,0.03293,0.15233,0.12254
HCASE-00309,0.0532,0.14235,0.36144,0.72116,0.50353,0.03612,0.04669,0.30031,0.48641,0.17599,0.13319,0.13422,0.20253,0.11408
HCASE-00310,0.51452,0.6366,0.08887,0.34866,0.3036,0.63879,0.02041,0.1757,0.38553,0.10345,0.05704,0.09322,0.12508,0.48547
HCASE-00311,0.14921,0.18899,0.40011,0.54377,0.74774,0.19915,0.12756,0.32642,0.44188,0.05067,0.12495,0.07408,0.10082,0.11697
HCASE-00312,0.11998,0.37012,0.76046,0.0292,0.51093,0.11192,0.05674,0.85637,0.14226,0.07868,0.10738,0.11795,0.05976,0.02277
HCASE-00313,0.08605,0.11719,0.14424,0.14598,0.12426,0.14632,0.13448,0.32756,0.12,0.1169,0.60387,0.47908,0.41102,0.15119
HCASE-00314,0.67969,0.86742,0.1383,0.14252,0.08419,1.0,0.11029,0.11761,0.02578,0.0246,0.09506,0.03946,0.05256,0.58898
HCASE-00315,0.47812,0.52987,0.02426,0.27176,0.34214,0.48365,0.06362,0.10897,0.26569,0.1408,0.10693,0.15819,0.07532,0.66822
HCASE-00316,0.07898,0.13384,0.02333,0.12418,0.0824,0.13229,0.08443,0.1984,0.20084,0.1599,0.55851,0.81889,0.02101,0.09667
HCASE-00317,0.09991,0.14643,0.14067,0.0697,0.06985,0.11391,0.11146,0.72227,0.57904,0.15579,0.09749,0.59082,0.04996,0.05595
HCASE-00318,0.11409,0.11049,0.06068,0.13964,0.03608,0.14556,0.1091,0.27312,0.22852,0.09013,0.49649,0.60296,0.03434,0.0382
HCASE-00319,0.04729,0.35041,0.7664,0.03014,0.56303,0.08291,0.14065,0.78315,0.18626,0.11358,0.09465,0.05346,0.12371,0.0344
HCASE-00320,0.15852,0.07941,0.12591,0.11562,0.14506,0.15364,0.08466,0.32625,0.24879,0.11573,0.51139,0.62885,0.02821,0.11456
HCASE-00321,0.18642,1.0,0.38315,0.10795,0.13278,0.19416,0.55868,0.30515,0.12842,0.0927,0.14625,0.09173,0.09059,0.10489
HCASE-00322,0.11449,0.37176,0.84023,0.42414,0.20699,0.14162,0.043,0.61609,0.02246,0.12515,0.13469,0.07187,0.14271,0.04407
HCASE-00323,0.30528,0.3105,0.03065,0.4988,0.41914,0.26445,0.04267,0.09567,0.44669,0.05358,0.02004,0.14531,0.11517,0.40425
HCASE-00324,0.40834,0.34436,0.07396,0.03749,0.07824,0.02348,0.65213,0.5256,0.19799,0.35614,0.03362,0.10599,0.02514,0.04026
HCASE-00325,0.10916,0.16582,0.36141,0.0981,0.29641,0.14356,0.07971,0.76591,0.06661,0.08972,0.1165,0.04445,0.67612,0.08193
HCASE-00326,0.66969,0.70928,0.14411,0.40314,0.47025,0.68466,0.09861,0.02822,0.34401,0.15453,0.05704,0.12278,0.09758,0.57898
HCASE-00327,0.12524,0.73514,0.20439,0.15928,0.15609,0.02235,0.5406,0.35938,0.16182,0.13999,0.05687,0.03607,0.09758,0.11468
HCASE-00328,0.05441,0.13839,0.68039,0.02586,0.6601,0.069,0.10262,0.63472,0.11688,0.15739,0.13845,0.12008,0.19557,0.12256
HCASE-00329,0.13803,0.1008,0.11525,0.7957,0.81181,0.15238,0.11857,0.15465,0.7642,0.06321,0.03896,0.14823,0.12797,0.29683
HCASE-00330,0.10035,0.83853,0.45023,0.1372,0.0698,0.1294,0.36256,0.48592,0.09368,0.1599,0.10547,0.05688,0.12193,0.19225
HCASE-00331,0.69475,0.08177,0.07687,0.08207,0.08741,0.15454,0.29815,0.28094,0.13511,0.66851,0.0888,0.13882,0.09202,0.66884
HCASE-00332,0.14726,0.2518,0.77473,0.37509,0.05995,0.15075,0.15444,0.64142,0.05336,0.10177,0.1858,0.1955,0.10667,0.09766
HCASE-00333,0.13303,0.07051,0.24638,0.10852,0.221,0.14004,0.09189,0.75885,0.17666,0.10162,0.07501,0.05176,0.62533,0.02692
HCASE-00334,0.07675,0.11664,0.1444,0.15216,0.16891,0.09128,0.06481,0.2305,0.13434,0.08284,0.55163,0.55428,0.35237,0.04749
HCASE-00335,0.49725,0.39979,0.18135,0.04515,0.11432,0.02166,0.52261,0.61462,0.11187,0.49539,0.08596,0.13239,0.13825,0.14834
HCASE-00336,0.07421,0.11375,0.71075,0.40204,0.33073,0.02598,0.02759,0.7073,0.09519,0.03287,0.09288,0.11967,0.10635,0.14374
HCASE-00337,0.03503,0.27919,0.7758,0.41719,0.07535,0.15599,0.12049,0.76325,0.15278,0.08904,0.14881,0.07822,0.12283,0.06666
HCASE-00338,0.13704,0.08429,0.3419,0.12316,0.28509,0.0893,0.08391,0.82559,0.0406,0.03859,0.08537,0.06209,0.60295,0.10884
HCASE-00339,0.08905,0.5521,0.72086,0.19106,0.09819,0.13874,0.13534,0.58675,0.07606,0.12599,0.04141,0.12647,0.07978,0.21294
HCASE-00340,0.07523,0.08231,0.15722,0.12574,0.04483,0.13071,0.08383,0.25185,0.30081,0.0314,0.55406,0.76756,0.10754,0.23991
HCASE-00341,0.09432,0.10516,0.39975,0.59877,0.51639,0.15711,0.09531,0.33245,0.46679,0.18578,0.12457,0.23838,0.23354,0.03288
HCASE-00342,0.76604,0.60783,0.07895,0.13579,0.04646,0.55132,0.0391,0.22624,0.14997,0.31686,0.0783,0.02039,0.11747,0.80517
HCASE-00343,0.11239,0.53052,0.71944,0.08761,0.22922,0.04757,0.06333,0.75367,0.09572,0.12746,0.08496,0.08263,0.10481,0.1116
HCASE-00344,0.48561,0.68461,0.1186,0.12554,0.09793,0.75656,0.06178,0.13676,0.20538,0.02343,0.12232,0.07193,0.04014,0.55322
HCASE-00345,0.29316,0.65207,0.13917,0.08211,0.19709,0.86604,0.12092,0.1549,0.02102,0.13849,0.12266,0.06217,0.12857,0.31645
HCASE-00346,0.14402,0.14958,0.16915,0.07956,0.13262,0.03155,0.11316,0.35874,0.08336,0.02677,0.53075,0.58147,0.29609,0.0524
HCASE-00347,0.10584,0.42022,0.53774,0.18596,0.12308,0.15539,0.126,0.44021,0.03656,0.11314,0.05529,0.07254,0.09904,0.12649
HCASE-00348,0.03986,0.0378,0.57552,0.46977,0.3528,0.14525,0.03053,0.45076,0.32099,0.18239,0.16712,0.17152,0.13277,0.0622
HCASE-00349,0.15505,0.28414,0.74576,0.04086,0.45232,0.1074,0.05629,0.73517,0.22545,0.11598,0.06735,0.03639,0.15486,0.04766
HCASE-00350,0.46501,0.47242,0.02671,0.34185,0.23109,0.49848,0.1248,0.11405,0.28653,0.11039,0.06436,0.08159,0.15067,0.59531
HCASE-00351,0.10838,0.04673,0.07577,0.14804,0.08224,0.12898,0.05447,0.78082,0.05324,0.11147,0.10109,0.1958,0.95168,0.15015
HCASE-00352,0.19841,0.12496,0.743,0.31249,0.49214,0.09829,0.14505,0.8019,0.07876,0.08006,0.14325,0.11398,0.1464,0.07814
HCASE-00353,0.72855,0.86673,0.09767,0.07652,0.05479,1.0,0.09194,0.03138,0.03077,0.02742,0.03869,0.10147,0.02555,0.56374
HCASE-00354,0.10896,0.13324,0.70211,0.64464,0.37855,0.12674,0.15995,0.51148,0.31189,0.07418,0.03744,0.03439,0.15477,0.06499
HCASE-00355,0.03457,0.05613,0.49948,0.09449,0.46252,0.15559,0.06366,0.69874,0.08053,0.14735,0.05901,0.02617,0.31814,0.26957
HCASE-00356,0.11209,0.27924,0.91955,0.46777,0.08917,0.05034,0.12634,0.80196,0.10982,0.11169,0.148,0.10954,0.10708,0.11647
HCASE-00357,0.22746,0.12766,0.0804,0.13313,0.1119,0.13773,0.03494,0.52544,0.50451,0.27966,0.1258,0.47007,0.0921,0.41193
