time,ch1,ch2
0.00019795,0,0.1016
0.000198,0,0.1016
0.00019805,0,0.1016
0.0001981,0,0.1016
0.00019815,0,0.1016
0.0001982,0,0.1016
0.00019825,0,0.1016
0.0001983,0,0.1016
0.00019835,0,0.1
0.0001984,0,0.0896
0.00019845,0,0.0784
0.0001985,0,0.0648
0.00019855,0,0.0528
0.0001986,0,0.0392
0.00019865,0,0.0256
0.0001987,0,0.0144
0.00019875,0,-0.004
0.0001988,0,-0.016
0.00019885,0,-0.0312
0.0001989,0,-0.0448
0.00019895,0,-0.0592
0.000199,0,-0.072
0.00019905,0,-0.0888
0.0001991,0,-0.1016
0.00019915,0,-0.1016
0.0001992,0,-0.1016
0.00019925,0,-0.1016
0.0001993,0,-0.1016
0.00019935,0,-0.1016
0.0001994,0,-0.1016
0.00019945,0,-0.1016
0.0001995,0,-0.1016
0.00019955,0,-0.1016
0.0001996,0,-0.1016
0.00019965,0,-0.1016
0.0001997,0,-0.1016
0.00019975,0,-0.1016
0.0001998,0,-0.1016
0.00019985,0,-0.1016
0.0001999,0,-0.1016
0.00019995,0,-0.1016
