time,ch1,ch2,
0.00019645,0,-0.172,
0.0001965,0,-0.166,
0.00019655,0,-0.16,
0.0001966,0,-0.156,
0.00019665,0,-0.15,
0.0001967,0,-0.136,
0.00019675,0,-0.128,
0.0001968,0,-0.116,
0.00019685,0,-0.108,
0.0001969,0,-0.094,
0.00019695,0,-0.078,
0.000197,0,-0.064,
0.00019705,0,-0.046,
0.0001971,0,-0.034,
0.00019715,0,-0.018,
0.0001972,0,-0.004,
0.00019725,0,0.016,
0.0001973,0,0.026,
0.00019735,0,0.046,
0.0001974,0,0.06,
0.00019745,0,0.072,
0.0001975,0,0.088,
0.00019755,0,0.098,
0.0001976,0,0.112,
0.00019765,0,0.122,
0.0001977,0,0.13,
0.00019775,0,0.14,
0.0001978,0,0.152,
0.00019785,0,0.16,
0.0001979,0,0.162,
0.00019795,0,0.168,
0.000198,0,0.17,
0.00019805,0,0.176,
0.0001981,0,0.172,
0.00019815,0,0.17,
0.0001982,0,0.17,
0.00019825,0,0.164,
0.0001983,0,0.168,
0.00019835,0,0.154,
0.0001984,0,0.15,
0.00019845,0,0.144,
0.0001985,0,0.128,
0.00019855,0,0.122,
0.0001986,0,0.104,
0.00019865,0,0.098,
0.0001987,0,0.086,
0.00019875,0,0.066,
0.0001988,0,0.056,
0.00019885,0,0.034,
0.0001989,0,0.026,
0.00019895,0,0.008,
0.000199,0,-0.012,
0.00019905,0,-0.02,
0.0001991,0,-0.04,
0.00019915,0,-0.056,
0.0001992,0,-0.07,
0.00019925,0,-0.086,
0.0001993,0,-0.102,
0.00019935,0,-0.116,
0.0001994,0,-0.124,
0.00019945,0,-0.14,
0.0001995,0,-0.148,
0.00019955,0,-0.16,
0.0001996,0,-0.166,
0.00019965,0,-0.176,
0.0001997,0,-0.188,
0.00019975,0,-0.188,
0.0001998,0,-0.196,
0.00019985,0,-0.194,
0.0001999,0,-0.216,
0.00019995,0,-0.196,
